,year,actual,predicted,typhoon
17943,,0.0201979398101393,0.6848589,rammasun2014
17944,,6.979747578514822,30.486954,rammasun2014
17945,,1.067374484667081,1.3747817,rammasun2014
17947,,0.6898103021669041,1.7739704,rammasun2014
17948,,0.0869943453675511,0.44018883,rammasun2014
17949,,7.59224363260592,18.412153,rammasun2014
17950,,2.097663577966005,1.5024091,rammasun2014
17951,,0.6982833866744254,1.0676634,rammasun2014
17954,,0.1088646967340591,0.28834143,rammasun2014
17960,,4.792062486805995,8.631517,rammasun2014
17963,,14.86796785304248,14.479587,rammasun2014
17966,,2.09753734957714,1.7274314,rammasun2014
17967,,11.620363841489212,3.4626374,rammasun2014
17970,,0.7240547063555913,1.8134207,rammasun2014
17977,,0.3155919481405663,1.3931196,rammasun2014
17979,,0.0,0.1652367,rammasun2014
17980,,5.897291196388261,4.2925973,rammasun2014
17981,,2.2093592043045818,7.9691343,rammasun2014
17984,,11.076094806644344,15.026359,rammasun2014
17985,,0.0973499188750676,2.2692895,rammasun2014
17987,,2.421608196212357,2.614617,rammasun2014
17988,,2.334267040149393,1.4976666,rammasun2014
17989,,2.4467013597448384,3.805558,rammasun2014
17990,,0.8178735288250548,0.55208904,rammasun2014
17994,,0.0372609091661836,2.6852987,rammasun2014
17995,,0.082802020369297,2.6852987,rammasun2014
17996,,0.1536098310291858,0.7464642,rammasun2014
17998,,0.5695647940804206,2.4801495,rammasun2014
18001,,0.4998633530516349,1.3809676,rammasun2014
18004,,2.839530142704592,0.5006877,rammasun2014
18005,,0.0447763250347877,3.6113164,rammasun2014
18007,,0.1786482715453727,3.3447473,rammasun2014
18009,,0.2356498154817482,10.218142,rammasun2014
18013,,0.008888098835659,4.900838,rammasun2014
18027,,0.1146917310059304,5.3534727,rammasun2014
18028,,1.0845711014280717,5.0505543,rammasun2014
18029,,0.0,0.13075033,rammasun2014
18034,,4.026209155961721,1.6578166,rammasun2014
18044,,0.0,0.101540044,rammasun2014
18047,,0.1815642458100558,1.0621386,rammasun2014
18053,,0.2499671095908433,1.5748941,rammasun2014
18058,,0.3302965409604007,3.418673,rammasun2014
18059,,4.205175600739372,0.46058553,rammasun2014
18061,,5.626549685294679,6.6425796,rammasun2014
18062,,0.0,0.11196832,rammasun2014
18063,,0.0,0.09457226,rammasun2014
18064,,0.0,0.06846091,rammasun2014
18065,,0.0742666171555885,0.701454,rammasun2014
18068,,0.0,0.12291167,rammasun2014
18072,,9.144360204239517,1.4263471,rammasun2014
18083,,0.0,0.17959045,rammasun2014
18084,,100.0,9.358184,rammasun2014
18087,,0.4707837164220438,2.8851357,rammasun2014
18088,,0.0604960677555958,0.27854922,rammasun2014
18089,,0.0141864094197758,1.3171046,rammasun2014
18091,,17.31640979147779,13.913773,rammasun2014
18093,,2.972027972027972,4.7207594,rammasun2014
18094,,0.816096805965949,0.82221204,rammasun2014
18095,,0.392618767177071,5.6174364,rammasun2014
18096,,0.1125422033262473,1.0567328,rammasun2014
18097,,0.2181989738750958,1.4740214,rammasun2014
18099,,8.824567596187787,19.65237,rammasun2014
18108,,2.955202877022907,28.821396,rammasun2014
18111,,8.69629849858778,8.944097,rammasun2014
18114,,10.629109824320343,22.503153,rammasun2014
18115,,1.7895090034671737,11.2473,rammasun2014
18117,,8.00738433137187,6.5087013,rammasun2014
18118,,0.1146908560108435,5.964218,rammasun2014
18119,,0.0914719954967633,2.5169077,rammasun2014
18122,,0.5393743257820928,0.8127554,rammasun2014
18124,,0.0,0.0795679,rammasun2014
18127,,0.0,0.048095163,rammasun2014
18128,,0.1222707423580786,0.5805027,rammasun2014
18129,,1.4743856726364015,1.4117125,rammasun2014
18132,,8.515239575589646,0.8812413,rammasun2014
18134,,0.0061694120550311,2.069574,rammasun2014
18137,,3.5916563061196296,5.5300813,rammasun2014
18138,,3.5541904344010526,2.4383063,rammasun2014
18148,,2.3950553695596186,0.6724176,rammasun2014
18149,,0.5810575246949448,2.7652059,rammasun2014
18151,,0.0,0.108992815,rammasun2014
18153,,5.247966413014956,9.672228,rammasun2014
18154,,6.223628691983123,4.3737354,rammasun2014
18156,,0.0,0.095163845,rammasun2014
18160,,0.0,0.12913209,rammasun2014
18161,,0.0,0.05113176,rammasun2014
18163,,0.2050230650948231,3.9880662,rammasun2014
18164,,0.0,0.056877278,rammasun2014
18165,,0.0,0.06963938,rammasun2014
18170,,0.3918742398991036,4.5975943,rammasun2014
18172,,0.0,0.0897857,rammasun2014
18173,,1.5211166785969934,9.004807,rammasun2014
18175,,0.0,0.09194593,rammasun2014
18177,,9.73247989496143,8.864047,rammasun2014
18178,,2.025931928687196,3.205398,rammasun2014
18179,,0.0421466704130373,2.4744706,rammasun2014
18183,,2.8975963121501485,2.4551122,rammasun2014
18185,,0.7963897000265464,3.608109,rammasun2014
18190,,1.9109298792676104,2.0310898,rammasun2014
18194,,0.0,0.18303564,rammasun2014
18195,,14.308357965985522,16.727818,rammasun2014
18196,,0.6209171463682814,14.470718,rammasun2014
18198,,1.757508342602892,3.482675,rammasun2014
18200,,0.0,0.15246117,rammasun2014
18203,,0.6996688695844936,0.9533058,rammasun2014
18207,,0.130718954248366,0.90166587,rammasun2014
18208,,0.0186462800671266,0.32229778,rammasun2014
18209,,0.1424501424501424,2.2342157,rammasun2014
18210,,13.86282286930444,20.427912,rammasun2014
18212,,2.7667556453358344,0.79651374,rammasun2014
18213,,0.0861697544161999,0.93090993,rammasun2014
18216,,5.346102557885804,2.6063683,rammasun2014
18217,,7.572815533980583,0.42811736,rammasun2014
18221,,4.502572898799314,23.776058,rammasun2014
18226,,0.1127395715896279,1.0726993,rammasun2014
18227,,0.3563474387527839,4.9591837,rammasun2014
18229,,12.379665597027527,19.341112,rammasun2014
18231,,0.0,0.11164796,rammasun2014
18233,,0.0,0.07214845,rammasun2014
18238,,10.870791799887154,17.836033,rammasun2014
18239,,5.474452554744526,2.9570653,rammasun2014
18240,,0.0978473581213307,0.4732319,rammasun2014
18241,,0.038550501156515,0.21890852,rammasun2014
18243,,5.739480198019802,1.4039786,rammasun2014
18246,,100.0,7.3847637,rammasun2014
18249,,17.66516208453016,12.858455,rammasun2014
18252,,6.7092651757188495,1.2433118,rammasun2014
18253,,0.0201775625504439,0.4743606,rammasun2014
18260,,10.146360759493673,10.189192,rammasun2014
18262,,0.017826900793297,0.16045839,rammasun2014
18263,,12.189859762675296,3.7814705,rammasun2014
18266,,0.1219363492257041,1.8112532,rammasun2014
18274,,1.6056118472330474,1.0731289,rammasun2014
18277,,1.5334850844614831,2.1761248,rammasun2014
18279,,6.368342187712845,15.880754,rammasun2014
18283,,0.0,0.070206754,rammasun2014
18286,,1.684152401987852,10.695769,rammasun2014
18289,,0.003196828745884,0.814982,rammasun2014
18291,,6.044848878778031,14.398402,rammasun2014
18293,,11.585306440611909,15.908103,rammasun2014
18294,,0.0209929673559357,2.1112587,rammasun2014
18295,,0.1295169019557052,0.73869044,rammasun2014
18296,,0.0365007908504684,2.0475812,rammasun2014
18298,,9.012818818554248,3.745405,rammasun2014
18299,,1.4649923896499235,2.0753715,rammasun2014
18302,,1.644736842105263,0.6766069,rammasun2014
18303,,0.4832168435585469,14.347387,rammasun2014
18305,,7.95929493003816,9.139717,rammasun2014
18306,,0.687984496124031,6.089403,rammasun2014
18307,,2.892453326321325,1.6319191,rammasun2014
18310,,0.0778119285686495,3.0706067,rammasun2014
18312,,2.385014106685913,1.9668756,rammasun2014
18314,,0.0301451272555014,0.5730457,rammasun2014
18319,,0.3156565656565656,4.0527673,rammasun2014
18323,,12.280133808136398,22.605465,rammasun2014
18324,,0.0087811731647348,0.17209648,rammasun2014
18328,,2.938671209540034,2.23251,rammasun2014
18330,,100.0,7.164629,rammasun2014
18332,,0.0,0.10761826,rammasun2014
18334,,0.2396313364055299,0.8860426,rammasun2014
18335,,1.243432574430823,3.7606328,rammasun2014
18337,,2.7658908255923182,4.9067,rammasun2014
18338,,4.922336469043973,3.5333722,rammasun2014
18340,,6.289855072463768,6.079201,rammasun2014
18341,,0.0636375206821942,0.6817116,rammasun2014
18345,,0.0287273771904625,1.00642,rammasun2014
18346,,9.7569153394803,3.0377586,rammasun2014
18347,,15.73939474031981,24.738552,rammasun2014
18360,,0.1069028711056811,2.06017,rammasun2014
18361,,0.0953288846520495,0.67671055,rammasun2014
18368,,6.236403190717912,12.909663,rammasun2014
18369,,0.3531696980399081,2.8777957,rammasun2014
18370,,0.8215328072640795,1.1251663,rammasun2014
18371,,3.816844919786096,5.683345,rammasun2014
18374,,8.36562949839442,9.032106,rammasun2014
18375,,0.50526923632164,1.5615869,rammasun2014
18376,,6.897491821155944,0.46929917,rammasun2014
18380,,24.85136741973841,28.25921,rammasun2014
18383,,13.694975544686528,3.6534326,rammasun2014
18390,,100.0,7.157601,rammasun2014
18393,,5.968301139177811,9.919814,rammasun2014
18395,,18.77226063272575,7.5220766,rammasun2014
18396,,0.1567776169802219,0.67071754,rammasun2014
18402,,5.172413793103448,17.843245,rammasun2014
18407,,12.41467919376857,30.929667,rammasun2014
18408,,0.0,0.1463777,rammasun2014
18411,,0.7668133249528598,17.180676,rammasun2014
18415,,0.0356558838355894,0.93964297,rammasun2014
18419,,1.84821531708444,1.9062014,rammasun2014
18420,,0.2656519241815049,4.6392226,rammasun2014
18421,,1.324828263002944,3.167688,rammasun2014
18426,,0.0162399177177502,0.4318532,rammasun2014
18427,,18.3388513027206,23.336145,rammasun2014
18428,,0.0,0.16043419,rammasun2014
18432,,0.1314924391847468,0.98288155,rammasun2014
18433,,0.0334672021419009,1.6791224,rammasun2014
18434,,1.9745649263721552,1.6791224,rammasun2014
18436,,0.0,0.21534914,rammasun2014
18437,,0.0760745530620007,0.40397534,rammasun2014
18438,,0.9487446488487794,7.0627313,rammasun2014
18443,,8.655692729766804,3.0557158,rammasun2014
18444,,2.7229044313934865,1.4042954,rammasun2014
18450,,0.0716204118173679,1.4690578,rammasun2014
18451,,73.09398392015525,15.514873,rammasun2014
18454,,0.3388364213106481,7.4454265,rammasun2014
18456,,0.0,0.1711774,rammasun2014
18457,,0.0,0.08131584,rammasun2014
18458,,0.0,0.17515174,rammasun2014
18460,,0.0,0.23357424,rammasun2014
18463,,1.460775473399459,1.5322005,rammasun2014
18465,,0.2266288951841359,2.4246464,rammasun2014
18466,,0.463768115942029,0.7459063,rammasun2014
18468,,0.5564210994880926,0.93324363,rammasun2014
18469,,8.479702221705246,11.470328,rammasun2014
18470,,26.682439537329127,2.715663,rammasun2014
18471,,0.0,0.21196109,rammasun2014
18472,,0.0549433777967705,0.16496247,rammasun2014
18476,,0.0,0.12833337,rammasun2014
18477,,2.694724412769367,2.9049757,rammasun2014
18481,,0.2219403931515535,6.645491,rammasun2014
18487,,0.0997630627260257,1.256242,rammasun2014
18488,,0.0413944531432787,1.3140825,rammasun2014
18493,,0.0994600738846263,1.8229653,rammasun2014
18496,,3.8005812653699977,1.8674023,rammasun2014
18498,,7.827202737382379,1.0866736,rammasun2014
18500,,0.5397698339953152,5.055067,rammasun2014
18501,,3.800183879865155,2.7519624,rammasun2014
18507,,10.99445324881141,3.3093755,rammasun2014
18508,,0.7177033492822966,0.56298774,rammasun2014
18510,,0.0742758108442683,0.7632073,rammasun2014
18511,,0.4594820384294068,3.0397108,rammasun2014
18512,,1.279707495429616,1.8949213,rammasun2014
18516,,0.0225963168003615,0.12360318,rammasun2014
18517,,0.0365497076023391,0.3635133,rammasun2014
18518,,2.527622778167843,2.6769662,rammasun2014
18520,,0.0075137125253587,3.4332137,rammasun2014
18521,,0.0337533753375337,0.6318669,rammasun2014
18522,,1.7534306251361358,11.436714,rammasun2014
18526,,0.0541858574911948,0.25036767,rammasun2014
18530,,6.041703796114774,0.7747385,rammasun2014
18533,,0.5155377344980667,3.7918618,rammasun2014
18534,,0.0531914893617021,0.26381934,rammasun2014
18536,,0.2718622564567286,0.3011911,rammasun2014
18538,,0.6401137980085349,1.433245,rammasun2014
18540,,2.899527983816588,7.214146,rammasun2014
18541,,0.2205882352941176,0.6912059,rammasun2014
18546,,0.0,0.12512664,rammasun2014
18549,,6.560543102943758,1.7834789,rammasun2014
18550,,25.05998712471469,1.7834789,rammasun2014
18557,,0.235248678920665,6.626572,rammasun2014
18559,,2.4052916416115453,1.2587582,rammasun2014
18560,,9.048396674584325,35.821327,rammasun2014
18561,,0.9303561935140884,6.126311,rammasun2014
18568,,0.2948303715670436,0.7528737,rammasun2014
18573,,1.6554621848739497,1.5823123,rammasun2014
18582,,1.7033001440290565,0.9597129,rammasun2014
18583,,6.717123935666983,11.17874,rammasun2014
18586,,1.8573996405032955,0.35238397,rammasun2014
18590,,1.4135493880365455,1.7506475,rammasun2014
18593,,0.0942544083572242,2.7398856,rammasun2014
18595,,0.2123221336511957,2.0118854,rammasun2014
18597,,2.9923321488685244,0.689496,rammasun2014
18598,,1.2973227974997052,1.5916252,rammasun2014
18599,,0.0041414155358301,2.744257,rammasun2014
18601,,0.0149131310118559,1.343453,rammasun2014
18602,,39.43312666076174,5.939872,rammasun2014
18603,,7.991205635572307,1.8543655,rammasun2014
18606,,1.4687052798071851,23.762552,rammasun2014
18607,,0.9620128268376912,1.9452211,rammasun2014
18608,,0.0,0.06552237,rammasun2014
18609,,11.252847380410024,13.17578,rammasun2014
18612,,100.0,6.6922045,rammasun2014
18614,,0.8934288763531026,1.3077326,rammasun2014
18622,,0.259118995415587,2.5816615,rammasun2014
18624,,22.326636422553467,13.300246,rammasun2014
18629,,0.7237984944991315,3.1004205,rammasun2014
18630,,1.277258566978193,2.1321564,rammasun2014
18632,,0.4863362667901806,2.1887615,rammasun2014
18634,,4.223456166919064,0.47937974,rammasun2014
18636,,0.0,0.12653118,rammasun2014
18637,,0.757890365448505,2.3742957,rammasun2014
18638,,0.4880331595133039,5.2104044,rammasun2014
18644,,0.24330900243309,0.29404026,sarika2016
18677,,0.108499095840868,0.0009581493,sarika2016
18686,,0.0230840258541089,0.22521666,sarika2016
18691,,0.0259168070493715,0.2347777,sarika2016
18701,,0.0045593917771369,0.43409914,sarika2016
18703,,0.0298775022408126,0.44901532,sarika2016
18710,,0.4345936549326379,0.15267082,sarika2016
18715,,0.1003386429198545,0.04725803,sarika2016
18723,,0.0092704180958561,0.16877195,sarika2016
18724,,0.0282965478211658,0.057082925,sarika2016
18726,,0.0226193168966297,0.17817713,sarika2016
18728,,0.0,0.05176897,sarika2016
18743,,0.0147275405007363,0.27630568,sarika2016
18772,,0.0276166804750069,0.2958989,sarika2016
18779,,0.042517006802721,0.04569973,sarika2016
18801,,0.0419815281276238,-0.049235046,sarika2016
18811,,0.0743080066877206,0.10012971,sarika2016
18830,,0.0417188151856487,6.320026,sarika2016
18846,,0.0080984774862325,0.037855737,sarika2016
18870,,0.0035826884494124,1.1674243,sarika2016
18886,,0.0143760782058654,0.12993994,sarika2016
18889,,0.0,0.23764804,sarika2016
18890,,0.0182949140139041,-0.0953342,sarika2016
18891,,0.0,0.07862845,sarika2016
18914,,0.0119132713843221,0.17597233,sarika2016
18934,,0.0432338953739731,0.5045773,sarika2016
18950,,0.0,0.12922001,sarika2016
18961,,0.0,0.15108846,sarika2016
18980,,0.0211208110391439,9.0093355,sarika2016
18990,,0.0287108814240597,0.68410987,sarika2016
18993,,0.0238435860753457,0.19153975,sarika2016
19014,,0.0043049636230573,0.027369278,sarika2016
19046,,0.2314814814814814,0.18012506,sarika2016
19069,,0.0,0.221517,sarika2016
19091,,0.1020668537892319,0.22517784,sarika2016
19108,,0.0,0.17922086,sarika2016
19144,,0.001809463494074,0.10128481,sarika2016
19155,,0.0921319329279528,0.086204045,sarika2016
19162,,0.0,0.16508818,sarika2016
19182,,0.2225932109070673,0.15811178,sarika2016
19183,,0.015525539512498,0.15129013,sarika2016
19191,,0.0205507603781339,0.055959947,sarika2016
19202,,0.0159795461808884,0.39153767,sarika2016
19242,,0.0,-0.0052477648,sarika2016
19249,,0.0451467268623024,0.14808847,sarika2016
19250,,0.0384763370527125,-0.060492694,sarika2016
19252,,0.2267573696145124,0.1799083,sarika2016
19253,,0.0378644452858765,0.17405196,sarika2016
19257,,0.0,0.20411071,sarika2016
19281,,0.0589275191514437,0.8049423,sarika2016
19297,,0.0162575191025849,0.3811696,sarika2016
19336,,0.7243752263672582,0.3780579,sarika2016
19339,,0.2145155523775473,0.07614392,sarika2016
19341,,0.0647416806940308,-0.005676289,sarika2016
19353,,0.026874496103198,5.3543797,sarika2016
19359,,0.0150421179302045,0.38229015,sarika2016
19364,,0.5102040816326531,0.10007763,sarika2016
19368,,0.0233535730966837,0.107964166,sarika2016
19376,,0.0123243776189302,2.1583698,sarika2016
19383,,0.0893814801573114,0.253541,sarika2016
19397,,0.0189753320683111,0.14788198,sarika2016
19399,,0.0040387722132471,0.06016633,sarika2016
19406,,0.0236574402649633,0.1556555,sarika2016
19439,,0.0886262924667651,0.030357681,sarika2016
19440,,0.0089903802930863,0.7823948,sarika2016
19442,,0.0259470679813181,3.5598607,sarika2016
19461,,0.0130106687483736,0.07750769,sarika2016
19724,,0.0176491351923755,0.10869373,saudel2020
19805,,0.0145109799748476,0.06510032,saudel2020
20171,,0.0,0.11383544,tokage2016
20177,,0.0,0.055502556,tokage2016
20178,,0.0,0.11591627,tokage2016
20187,,0.0,0.119901344,tokage2016
20188,,0.0,0.52380526,tokage2016
20196,,0.0,-0.06425894,tokage2016
20211,,0.0,0.15361203,tokage2016
20215,,0.0,-0.06692351,tokage2016
20221,,0.0,0.32096863,tokage2016
20222,,0.0,-0.03474605,tokage2016
20224,,0.0,0.061152384,tokage2016
20228,,0.0,0.015960293,tokage2016
20242,,0.0,0.16540283,tokage2016
20251,,0.0,-0.08153718,tokage2016
20273,,0.0,0.12921979,tokage2016
20274,,0.0,-0.02809134,tokage2016
20301,,0.0,0.13154945,tokage2016
20315,,0.0,0.17964272,tokage2016
20318,,0.0,0.13900124,tokage2016
20325,,0.0,0.0016882528,tokage2016
20328,,0.0,-0.00638964,tokage2016
20335,,0.0,0.068837054,tokage2016
20345,,0.0,-0.039440013,tokage2016
20348,,0.0,0.17530857,tokage2016
20355,,0.0,0.10111574,tokage2016
20369,,0.0,-0.030695267,tokage2016
20376,,0.0,0.19949794,tokage2016
20377,,0.0,-0.0005903141,tokage2016
20378,,0.0,0.0626232,tokage2016
20381,,0.0,0.005544467,tokage2016
20387,,0.0,0.81216896,tokage2016
20396,,0.0,-0.19821167,tokage2016
20398,,0.0,0.036969528,tokage2016
20413,,0.0,-0.0154027445,tokage2016
20422,,0.0,-0.07943687,tokage2016
20428,,0.0,0.10412587,tokage2016
20458,,0.0,-0.005027987,tokage2016
20493,,0.0,-0.030056937,tokage2016
20505,,0.0,0.04444945,tokage2016
20507,,0.0,-0.024265362,tokage2016
20514,,0.0,0.21221079,tokage2016
20519,,0.0,-0.027962958,tokage2016
20538,,0.0,-0.07500428,tokage2016
20544,,0.0,0.030246949,tokage2016
20564,,0.0,-0.038418196,tokage2016
20571,,0.0,0.13936207,tokage2016
20583,,0.0,-0.047674928,tokage2016
20587,,0.0,0.35673416,tokage2016
20588,,0.0,0.2946896,tokage2016
20596,,0.0,-0.031697944,tokage2016
20611,,0.0,-0.026755294,tokage2016
20622,,0.0,-0.024738858,tokage2016
20625,,0.0,-0.060763,tokage2016
20663,,0.0,-0.00879203,tokage2016
20666,,0.0,-0.014513297,tokage2016
20670,,0.0,0.923625,tokage2016
20682,,0.0,0.05764529,tokage2016
20695,,0.0,-0.06597887,tokage2016
20699,,0.0,-0.081638835,tokage2016
20702,,0.0,-0.012801352,tokage2016
20704,,0.0,0.100879245,tokage2016
20706,,0.0,-0.08195357,tokage2016
20712,,0.0,-0.009969615,tokage2016
20721,,0.0,0.22733009,tokage2016
20726,,0.0,0.19079594,tokage2016
20733,,0.0,0.18110867,tokage2016
20751,,0.0,-0.00531228,tokage2016
20760,,0.0,0.41707224,tokage2016
20762,,0.0,-0.0070014866,tokage2016
20781,,0.0,-0.009045945,tokage2016
20795,,0.0,0.0020188382,tokage2016
20801,,0.0,0.005938574,tokage2016
20809,,0.0,-0.02345695,tokage2016
20828,,0.0,-0.10677297,tokage2016
20843,,0.0,0.009673843,tokage2016
20847,,0.0,0.39939564,tokage2016
20848,,0.0,-0.046340786,tokage2016
20854,,0.0,-0.07775798,tokage2016
20856,,0.0,0.1586413,tokage2016
20860,,0.0,0.1215778,tokage2016
20863,,0.0,0.3964159,tokage2016
20869,,0.0,0.08968963,tokage2016
20880,,0.0,0.088317536,tokage2016
20890,,0.0,-0.01872916,tokage2016
20896,,0.0,0.003262388,tokage2016
20901,,0.0,0.039389543,tokage2016
20919,,0.0,0.024145702,tokage2016
20921,,0.0,0.13398075,tokage2016
20925,,0.0,0.06032089,tokage2016
20941,,0.0175623463294696,0.03890237,tokage2016
20944,,0.0,0.0095174,tokage2016
20946,,0.0,0.0013145738,tokage2016
20974,,0.0,-0.37794888,tokage2016
20977,,0.0,0.011932262,tokage2016
20995,,0.0,0.014983544,tokage2016
21001,,0.0,1.701334,tokage2016
21030,,0.0,-0.08940405,tokage2016
21034,,0.0,-0.05098202,tokage2016
21044,,0.0,0.06377071,tokage2016
21046,,0.0,0.1706689,tokage2016
21048,,0.0,0.122180164,tokage2016
21057,,0.0,0.13443643,tokage2016
21069,,0.0,0.015960293,tokage2016
21070,,0.0,0.06296626,tokage2016
21079,,0.0,0.030635018,tokage2016
21092,,0.0,0.10667549,tokage2016
21101,,0.0,0.024871513,tokage2016
21106,,0.0,2.1752028e-05,tokage2016
21107,,0.0,0.05928737,tokage2016
21112,,0.0,0.016009271,tokage2016
21133,,0.0,0.14089912,tokage2016
21137,,0.0,0.1789838,tokage2016
21150,,0.0,0.017840266,tokage2016
21152,,0.0,-0.10877375,tokage2016
21159,,0.0,0.0074203825,tokage2016
21160,,0.0,0.1407503,tokage2016
21161,,0.0,0.041188,tokage2016
21173,,0.0,0.031148745,tokage2016
21180,,0.0,0.004235601,tokage2016
21195,,0.0,0.06812209,tokage2016
21197,,0.0,0.07655847,tokage2016
21207,,0.0,-0.135524,tokage2016
21211,,0.0,0.039891735,tokage2016
21222,,0.0,0.09635984,tokage2016
21223,,0.0,0.8375768,tokage2016
21225,,0.0,-0.0014745297,tokage2016
21231,,0.0,0.063207895,tokage2016
21234,,0.0,0.0512381,tokage2016
21235,,0.0,0.113418415,tokage2016
21236,,0.0,0.15840709,tokage2016
21245,,0.0,0.14468615,tokage2016
21265,,0.0,-0.061391458,tokage2016
21267,,0.0,-0.06749807,tokage2016
21274,,0.0,0.17621106,tokage2016
21308,,0.0,-0.031067021,tokage2016
21323,,0.0,0.1860676,tokage2016
