,year,actual,predicted,typhoon
18209,,0.1424501424501424,1.4942701,rammasun2014
18210,,13.86282286930444,18.087297,rammasun2014
18212,,2.7667556453358344,0.72670335,rammasun2014
18213,,0.0861697544161999,0.8057565,rammasun2014
18216,,5.346102557885804,2.1915627,rammasun2014
18217,,7.572815533980583,0.8082595,rammasun2014
18221,,4.502572898799314,24.537169,rammasun2014
18226,,0.1127395715896279,1.4377668,rammasun2014
18227,,0.3563474387527839,3.7168694,rammasun2014
18229,,12.379665597027527,6.687287,rammasun2014
18231,,0.0,0.12084884,rammasun2014
18233,,0.0,0.1129181,rammasun2014
18238,,10.870791799887154,15.282815,rammasun2014
18239,,5.474452554744526,1.4848161,rammasun2014
18240,,0.0978473581213307,0.64448124,rammasun2014
18241,,0.038550501156515,0.78932446,rammasun2014
18243,,5.739480198019802,1.1617563,rammasun2014
18246,,100.0,2.7003093,rammasun2014
18249,,17.66516208453016,15.946654,rammasun2014
18252,,6.7092651757188495,1.2159503,rammasun2014
18253,,0.0201775625504439,0.44598234,rammasun2014
18260,,10.146360759493673,11.490724,rammasun2014
18262,,0.017826900793297,0.4733111,rammasun2014
18263,,12.189859762675296,2.0700066,rammasun2014
18266,,0.1219363492257041,0.8129736,rammasun2014
18274,,1.6056118472330474,1.1032891,rammasun2014
18277,,1.5334850844614831,2.3044198,rammasun2014
18279,,6.368342187712845,7.950044,rammasun2014
18283,,0.0,0.11797998,rammasun2014
18286,,1.684152401987852,5.8250713,rammasun2014
18289,,0.003196828745884,0.39602518,rammasun2014
18291,,6.044848878778031,5.1780467,rammasun2014
18293,,11.585306440611909,12.048131,rammasun2014
18294,,0.0209929673559357,2.249606,rammasun2014
18295,,0.1295169019557052,0.8560718,rammasun2014
18296,,0.0365007908504684,1.1598643,rammasun2014
18298,,9.012818818554248,4.015036,rammasun2014
18299,,1.4649923896499235,2.1177256,rammasun2014
18302,,1.644736842105263,0.8619937,rammasun2014
18303,,0.4832168435585469,5.1237497,rammasun2014
18305,,7.95929493003816,8.382999,rammasun2014
18306,,0.687984496124031,8.68884,rammasun2014
18307,,2.892453326321325,0.8434973,rammasun2014
18310,,0.0778119285686495,0.63921446,rammasun2014
18312,,2.385014106685913,0.9160028,rammasun2014
18314,,0.0301451272555014,0.5766006,rammasun2014
18319,,0.3156565656565656,1.1244743,rammasun2014
18323,,12.280133808136398,31.160704,rammasun2014
18324,,0.0087811731647348,0.56342417,rammasun2014
18328,,2.938671209540034,1.1442732,rammasun2014
18330,,100.0,3.0452437,rammasun2014
18332,,0.0,0.16383204,rammasun2014
18334,,0.2396313364055299,0.9383166,rammasun2014
18335,,1.243432574430823,2.019265,rammasun2014
18337,,2.7658908255923182,1.1727647,rammasun2014
18338,,4.922336469043973,2.0872636,rammasun2014
18340,,6.289855072463768,5.830126,rammasun2014
18341,,0.0636375206821942,1.6019429,rammasun2014
18345,,0.0287273771904625,0.7667119,rammasun2014
18346,,9.7569153394803,8.352981,rammasun2014
18347,,15.73939474031981,10.308513,rammasun2014
18360,,0.1069028711056811,0.94075173,rammasun2014
18361,,0.0953288846520495,0.60277784,rammasun2014
18368,,6.236403190717912,3.8570817,rammasun2014
18369,,0.3531696980399081,1.2942184,rammasun2014
18370,,0.8215328072640795,0.9958651,rammasun2014
18371,,3.816844919786096,4.271169,rammasun2014
18374,,8.36562949839442,7.4372463,rammasun2014
18375,,0.50526923632164,0.69877124,rammasun2014
18376,,6.897491821155944,0.7585582,rammasun2014
18380,,24.85136741973841,7.138008,rammasun2014
18383,,13.694975544686528,0.7848097,rammasun2014
18390,,100.0,3.927422,rammasun2014
18393,,5.968301139177811,3.2426612,rammasun2014
18395,,18.77226063272575,8.752785,rammasun2014
18396,,0.1567776169802219,0.43145517,rammasun2014
18402,,5.172413793103448,7.0455956,rammasun2014
18407,,12.41467919376857,20.072435,rammasun2014
18408,,0.0,0.11497945,rammasun2014
18411,,0.7668133249528598,3.690793,rammasun2014
18415,,0.0356558838355894,0.49738464,rammasun2014
18419,,1.84821531708444,0.98547477,rammasun2014
18420,,0.2656519241815049,0.8046613,rammasun2014
18421,,1.324828263002944,4.3108697,rammasun2014
18426,,0.0162399177177502,0.59565836,rammasun2014
18427,,18.3388513027206,18.838017,rammasun2014
18428,,0.0,0.1159325,rammasun2014
18432,,0.1314924391847468,0.42400563,rammasun2014
18433,,0.0334672021419009,1.1401254,rammasun2014
18434,,1.9745649263721552,1.1401254,rammasun2014
18436,,0.0,0.11408653,rammasun2014
18437,,0.0760745530620007,0.43890575,rammasun2014
18438,,0.9487446488487794,4.817774,rammasun2014
18443,,8.655692729766804,1.4556997,rammasun2014
18444,,2.7229044313934865,1.0993903,rammasun2014
18450,,0.0716204118173679,2.048896,rammasun2014
18451,,73.09398392015525,7.720047,rammasun2014
18454,,0.3388364213106481,5.1388707,rammasun2014
18456,,0.0,0.11930879,rammasun2014
18457,,0.0,0.113262765,rammasun2014
18458,,0.0,0.112025194,rammasun2014
18460,,0.0,0.11746312,rammasun2014
18463,,1.460775473399459,1.0070109,rammasun2014
18465,,0.2266288951841359,2.260577,rammasun2014
18466,,0.463768115942029,0.5418413,rammasun2014
18468,,0.5564210994880926,1.1736534,rammasun2014
18469,,8.479702221705246,6.2174106,rammasun2014
18470,,26.682439537329127,3.7343311,rammasun2014
18471,,0.0,0.112025194,rammasun2014
18472,,0.0549433777967705,0.3059806,rammasun2014
18476,,0.0,0.16705383,rammasun2014
18477,,2.694724412769367,1.038055,rammasun2014
18481,,0.2219403931515535,2.638822,rammasun2014
18487,,0.0997630627260257,0.5156648,rammasun2014
18488,,0.0413944531432787,0.42185763,rammasun2014
18493,,0.0994600738846263,0.6815073,rammasun2014
18496,,3.8005812653699977,1.0486201,rammasun2014
18498,,7.827202737382379,0.9677052,rammasun2014
18500,,0.5397698339953152,10.993103,rammasun2014
18501,,3.800183879865155,2.9867017,rammasun2014
18507,,10.99445324881141,2.6317992,rammasun2014
18508,,0.7177033492822966,0.703969,rammasun2014
18510,,0.0742758108442683,0.68596923,rammasun2014
18511,,0.4594820384294068,1.5290556,rammasun2014
18512,,1.279707495429616,3.3640933,rammasun2014
18516,,0.0225963168003615,0.3424416,rammasun2014
18517,,0.0365497076023391,0.36572698,rammasun2014
18518,,2.527622778167843,1.1642507,rammasun2014
18520,,0.0075137125253587,3.9601014,rammasun2014
18521,,0.0337533753375337,0.6130893,rammasun2014
18522,,1.7534306251361358,3.2427828,rammasun2014
18526,,0.0541858574911948,0.7412951,rammasun2014
18530,,6.041703796114774,0.77005213,rammasun2014
18533,,0.5155377344980667,0.6487261,rammasun2014
18534,,0.0531914893617021,0.41433215,rammasun2014
18536,,0.2718622564567286,0.7435793,rammasun2014
18538,,0.6401137980085349,1.138277,rammasun2014
18540,,2.899527983816588,7.79214,rammasun2014
18541,,0.2205882352941176,0.67922896,rammasun2014
18546,,0.0,0.112025194,rammasun2014
18549,,6.560543102943758,0.9826826,rammasun2014
18550,,25.05998712471469,0.9826826,rammasun2014
18557,,0.235248678920665,5.809066,rammasun2014
18559,,2.4052916416115453,0.80043834,rammasun2014
18560,,9.048396674584325,16.026592,rammasun2014
18561,,0.9303561935140884,5.515278,rammasun2014
18568,,0.2948303715670436,0.3925884,rammasun2014
18573,,1.6554621848739497,1.0969586,rammasun2014
18582,,1.7033001440290565,0.23927751,rammasun2014
18583,,6.717123935666983,6.1720333,rammasun2014
18586,,1.8573996405032955,0.91983885,rammasun2014
18590,,1.4135493880365455,1.0633912,rammasun2014
18593,,0.0942544083572242,1.5456219,rammasun2014
18595,,0.2123221336511957,0.7919736,rammasun2014
18597,,2.9923321488685244,0.8424943,rammasun2014
18598,,1.2973227974997052,1.3648782,rammasun2014
18599,,0.0041414155358301,0.71879,rammasun2014
18601,,0.0149131310118559,0.59332824,rammasun2014
18602,,39.43312666076174,1.649723,rammasun2014
18603,,7.991205635572307,1.1792593,rammasun2014
18606,,1.4687052798071851,15.014526,rammasun2014
18607,,0.9620128268376912,1.983419,rammasun2014
18608,,0.0,0.113262765,rammasun2014
18609,,11.252847380410024,12.868739,rammasun2014
18612,,100.0,2.9386888,rammasun2014
18614,,0.8934288763531026,0.45614287,rammasun2014
18622,,0.259118995415587,1.0894231,rammasun2014
18624,,22.326636422553467,7.3533726,rammasun2014
18629,,0.7237984944991315,1.2828306,rammasun2014
18630,,1.277258566978193,2.4176583,rammasun2014
18632,,0.4863362667901806,1.481772,rammasun2014
18634,,4.223456166919064,0.73147875,rammasun2014
18636,,0.0,0.13650098,rammasun2014
18637,,0.757890365448505,1.3227669,rammasun2014
18638,,0.4880331595133039,3.835149,rammasun2014
18644,,0.24330900243309,0.4614003,sarika2016
18677,,0.108499095840868,0.3681034,sarika2016
18686,,0.0230840258541089,0.5495095,sarika2016
18691,,0.0259168070493715,0.52015966,sarika2016
18701,,0.0045593917771369,0.32359648,sarika2016
18703,,0.0298775022408126,1.0601532,sarika2016
18710,,0.4345936549326379,0.3459598,sarika2016
18715,,0.1003386429198545,0.4071712,sarika2016
18723,,0.0092704180958561,0.2835324,sarika2016
18724,,0.0282965478211658,0.38435155,sarika2016
18726,,0.0226193168966297,0.34551737,sarika2016
18728,,0.0,0.15270056,sarika2016
18743,,0.0147275405007363,0.31752494,sarika2016
18772,,0.0276166804750069,0.21877429,sarika2016
18779,,0.042517006802721,0.38435155,sarika2016
18801,,0.0419815281276238,0.3579277,sarika2016
18811,,0.0743080066877206,0.37196928,sarika2016
18830,,0.0417188151856487,4.7980723,sarika2016
18846,,0.0080984774862325,0.33580473,sarika2016
18870,,0.0035826884494124,0.39993227,sarika2016
18886,,0.0143760782058654,0.52576786,sarika2016
18889,,0.0,0.13561584,sarika2016
18890,,0.0182949140139041,0.29291728,sarika2016
18891,,0.0,0.13561584,sarika2016
18914,,0.0119132713843221,0.3396009,sarika2016
18934,,0.0432338953739731,0.61449397,sarika2016
18950,,0.0,0.12604241,sarika2016
18961,,0.0,0.1506658,sarika2016
18980,,0.0211208110391439,0.34614474,sarika2016
18990,,0.0287108814240597,0.61434686,sarika2016
18993,,0.0238435860753457,0.63958615,sarika2016
19014,,0.0043049636230573,1.3054494,sarika2016
19046,,0.2314814814814814,0.35144696,sarika2016
19069,,0.0,0.17606673,sarika2016
19091,,0.1020668537892319,0.34658977,sarika2016
19108,,0.0,0.12604241,sarika2016
19144,,0.001809463494074,1.3609862,sarika2016
19155,,0.0921319329279528,0.4319636,sarika2016
19162,,0.0,0.1252823,sarika2016
19182,,0.2225932109070673,0.43936357,sarika2016
19183,,0.015525539512498,0.4248024,sarika2016
19191,,0.0205507603781339,0.29304644,sarika2016
19202,,0.0159795461808884,0.3943907,sarika2016
19242,,0.0,0.13561584,sarika2016
19249,,0.0451467268623024,0.6161804,sarika2016
19250,,0.0384763370527125,0.2990185,sarika2016
19252,,0.2267573696145124,0.33979306,sarika2016
19253,,0.0378644452858765,0.6161804,sarika2016
19257,,0.0,0.12604241,sarika2016
19281,,0.0589275191514437,1.9468623,sarika2016
19297,,0.0162575191025849,0.37792012,sarika2016
19336,,0.7243752263672582,0.43416086,sarika2016
19339,,0.2145155523775473,0.4204871,sarika2016
19341,,0.0647416806940308,0.39320007,sarika2016
19353,,0.026874496103198,2.479761,sarika2016
19359,,0.0150421179302045,0.7337949,sarika2016
19364,,0.5102040816326531,0.5104972,sarika2016
19368,,0.0233535730966837,0.4295636,sarika2016
19376,,0.0123243776189302,1.0055408,sarika2016
19383,,0.0893814801573114,0.34907755,sarika2016
19397,,0.0189753320683111,0.3169385,sarika2016
19399,,0.0040387722132471,0.41101632,sarika2016
19406,,0.0236574402649633,0.33979306,sarika2016
19439,,0.0886262924667651,0.32881585,sarika2016
19440,,0.0089903802930863,0.35644788,sarika2016
19442,,0.0259470679813181,0.6367574,sarika2016
19461,,0.0130106687483736,0.32370707,sarika2016
19724,,0.0176491351923755,0.7131202,saudel2020
19805,,0.0145109799748476,0.5446869,saudel2020
20171,,0.0,0.23180185,tokage2016
20177,,0.0,0.13068844,tokage2016
20178,,0.0,0.13068844,tokage2016
20187,,0.0,0.13220638,tokage2016
20188,,0.0,0.32908985,tokage2016
20196,,0.0,0.12928969,tokage2016
20211,,0.0,0.12949067,tokage2016
20215,,0.0,0.13175043,tokage2016
20221,,0.0,0.12875657,tokage2016
20222,,0.0,0.12568904,tokage2016
20224,,0.0,0.13068844,tokage2016
20228,,0.0,0.13209364,tokage2016
20242,,0.0,0.13765015,tokage2016
20251,,0.0,0.13175043,tokage2016
20273,,0.0,0.16329306,tokage2016
20274,,0.0,0.13517137,tokage2016
20301,,0.0,0.12701197,tokage2016
20315,,0.0,0.12949067,tokage2016
20318,,0.0,0.12444935,tokage2016
20325,,0.0,0.12787028,tokage2016
20328,,0.0,7.950838,tokage2016
20335,,0.0,0.1311342,tokage2016
20345,,0.0,0.14555638,tokage2016
20348,,0.0,0.12875657,tokage2016
20355,,0.0,0.13181962,tokage2016
20369,,0.0,0.13074605,tokage2016
20376,,0.0,0.16070971,tokage2016
20377,,0.0,0.13163954,tokage2016
20378,,0.0,0.15003364,tokage2016
20381,,0.0,0.13412876,tokage2016
20387,,0.0,0.24238513,tokage2016
20396,,0.0,0.12538406,tokage2016
20398,,0.0,0.12974627,tokage2016
20413,,0.0,0.13083717,tokage2016
20422,,0.0,0.12444935,tokage2016
20428,,0.0,0.1293896,tokage2016
20458,,0.0,0.31956258,tokage2016
20493,,0.0,0.13422921,tokage2016
20505,,0.0,0.12949486,tokage2016
20507,,0.0,0.12444935,tokage2016
20514,,0.0,0.13055216,tokage2016
20519,,0.0,0.1312623,tokage2016
20538,,0.0,0.12961486,tokage2016
20544,,0.0,0.24510239,tokage2016
20564,,0.0,0.123673074,tokage2016
20571,,0.0,0.12701197,tokage2016
20583,,0.0,0.12359104,tokage2016
20587,,0.0,0.17645895,tokage2016
20588,,0.0,0.13168965,tokage2016
20596,,0.0,0.12741624,tokage2016
20611,,0.0,0.12787028,tokage2016
20622,,0.0,0.13175043,tokage2016
20625,,0.0,0.1269281,tokage2016
20663,,0.0,0.13545093,tokage2016
20666,,0.0,0.13209364,tokage2016
20670,,0.0,0.7334383,tokage2016
20682,,0.0,0.118519805,tokage2016
20695,,0.0,0.12903611,tokage2016
20699,,0.0,0.30022484,tokage2016
20702,,0.0,0.12928969,tokage2016
20704,,0.0,0.12701197,tokage2016
20706,,0.0,0.13203,tokage2016
20712,,0.0,0.12875657,tokage2016
20721,,0.0,0.12949067,tokage2016
20726,,0.0,0.13465655,tokage2016
20733,,0.0,0.1293299,tokage2016
20751,,0.0,0.12928969,tokage2016
20760,,0.0,0.26810792,tokage2016
20762,,0.0,0.16499445,tokage2016
20781,,0.0,0.12568904,tokage2016
20795,,0.0,0.13175043,tokage2016
20801,,0.0,0.14302316,tokage2016
20809,,0.0,0.13175043,tokage2016
20828,,0.0,0.12444935,tokage2016
20843,,0.0,0.12787028,tokage2016
20847,,0.0,0.13087747,tokage2016
20848,,0.0,0.12906054,tokage2016
20854,,0.0,0.12936874,tokage2016
20856,,0.0,0.12910998,tokage2016
20860,,0.0,0.20689332,tokage2016
20863,,0.0,0.12994505,tokage2016
20869,,0.0,0.23041397,tokage2016
20880,,0.0,0.12701197,tokage2016
20890,,0.0,0.13422921,tokage2016
20896,,0.0,0.12787028,tokage2016
20901,,0.0,0.13034904,tokage2016
20919,,0.0,0.13068844,tokage2016
20921,,0.0,0.12928969,tokage2016
20925,,0.0,0.12701197,tokage2016
20941,,0.0175623463294696,0.40640432,tokage2016
20944,,0.0,0.14223081,tokage2016
20946,,0.0,0.15242703,tokage2016
20974,,0.0,0.24573253,tokage2016
20977,,0.0,0.12825514,tokage2016
20995,,0.0,0.12701197,tokage2016
21001,,0.0,1.0696884,tokage2016
21030,,0.0,0.1287836,tokage2016
21034,,0.0,0.12787028,tokage2016
21044,,0.0,0.12701197,tokage2016
21046,,0.0,0.12949067,tokage2016
21048,,0.0,0.13034904,tokage2016
21057,,0.0,0.12949067,tokage2016
21069,,0.0,0.12961486,tokage2016
21070,,0.0,0.12787028,tokage2016
21079,,0.0,0.13220453,tokage2016
21092,,0.0,0.16160145,tokage2016
21101,,0.0,0.13342983,tokage2016
21106,,0.0,0.12726751,tokage2016
21107,,0.0,0.12701197,tokage2016
21112,,0.0,0.14618793,tokage2016
21133,,0.0,0.12787028,tokage2016
21137,,0.0,0.12701197,tokage2016
21150,,0.0,0.13168965,tokage2016
21152,,0.0,0.12875657,tokage2016
21159,,0.0,0.12787028,tokage2016
21160,,0.0,0.12928969,tokage2016
21161,,0.0,0.12729152,tokage2016
21173,,0.0,0.12701197,tokage2016
21180,,0.0,0.12875657,tokage2016
21195,,0.0,0.13468324,tokage2016
21197,,0.0,0.13034904,tokage2016
21207,,0.0,0.12712866,tokage2016
21211,,0.0,0.12787028,tokage2016
21222,,0.0,0.13549545,tokage2016
21223,,0.0,0.5274491,tokage2016
21225,,0.0,0.12787028,tokage2016
21231,,0.0,0.15282474,tokage2016
21234,,0.0,0.12983014,tokage2016
21235,,0.0,0.12949067,tokage2016
21236,,0.0,0.13158876,tokage2016
21245,,0.0,0.16130766,tokage2016
21265,,0.0,0.1293299,tokage2016
21267,,0.0,0.12787028,tokage2016
21274,,0.0,0.13085458,tokage2016
21308,,0.0,0.250386,tokage2016
21323,,0.0,0.14756323,tokage2016
21324,,0.0,0.13209364,tokage2016
21325,,0.0,0.12701197,tokage2016
21347,,0.0,0.13207689,tokage2016
21349,,0.0,0.13181962,tokage2016
21352,,0.0,0.13422868,tokage2016
21364,,0.0,0.12787028,tokage2016
21369,,0.0,0.16397783,tokage2016
21377,,0.0,0.12961486,tokage2016
21382,,0.0,0.12928969,tokage2016
21396,,0.1808318264014466,0.3902082,usagi2013
21401,,6.539627544391512,2.9484005,usagi2013
21404,,0.0419815281276238,0.22639418,usagi2013
21405,,8.756116404841617,0.47982797,usagi2013
21408,,0.0080984774862325,0.29961503,usagi2013
21415,,1.207729468599034,4.5051327,usagi2013
21416,,1.400560224089636,1.6721767,usagi2013
21422,,1.805869074492099,1.6747262,usagi2013
21424,,0.0184263865855905,0.38472867,usagi2013
21448,,1.5596330275229358,6.95068,utor2013
21451,,0.0074604595643091,1.0903922,utor2013
21459,,0.0560852495793606,1.7392001,utor2013
21468,,0.0282885431400282,10.701767,utor2013
21480,,0.0705799317727326,3.0935109,utor2013
21481,,0.0,0.12613852,utor2013
21483,,0.0353481795687522,9.0503435,utor2013
21494,,0.0456048341124159,1.8741242,utor2013
21512,,0.0602772754671488,5.672714,utor2013
21513,,0.0254777070063694,0.58236504,utor2013
21536,,0.0526523627747795,1.6761539,utor2013
21543,,0.0,0.14666048,utor2013
21544,,0.0,0.12696238,utor2013
21557,,0.0,0.12613852,utor2013
21564,,0.0339838819302844,0.4901571,utor2013
21577,,1.2752858399296394,4.546884,utor2013
21599,,0.0,0.13709448,utor2013
21601,,0.0133761369716425,0.30537933,utor2013
21607,,0.0,0.13709448,utor2013
21614,,22.11470795214637,10.764627,utor2013
21647,,0.0035826884494124,0.9943474,utor2013
21664,,0.0,0.1326631,utor2013
21667,,0.0097427903351519,1.1340439,utor2013
21679,,0.2498296615943674,6.628866,utor2013
21680,,0.0661868122776536,3.3276465,utor2013
21681,,3.44559585492228,18.62882,utor2013
21682,,13.882618510158013,8.950966,utor2013
21687,,1.4379271070615034,3.455395,utor2013
21690,,0.0,0.1413003,utor2013
21695,,0.0151584053357586,4.700181,utor2013
21696,,0.0220848056537102,2.506289,utor2013
21697,,0.0215796288303841,0.80930007,utor2013
21706,,0.0,0.1326631,utor2013
21710,,0.0,0.12613852,utor2013
21732,,0.0489236790606653,1.3300995,utor2013
21733,,0.0515729757607014,3.0600817,utor2013
21748,,0.0,0.12778993,utor2013
21750,,0.0094849663283695,3.1993957,utor2013
21758,,0.427807486631016,10.250141,utor2013
21761,,0.0287438919229663,2.0791788,utor2013
21770,,0.0253549695740365,1.6247501,utor2013
21774,,0.0357589844448417,1.7554917,utor2013
21781,,0.0,0.12696238,utor2013
21804,,0.0578703703703703,0.44819063,utor2013
21815,,0.1024590163934426,1.9156506,utor2013
21821,,3.064917439493327,10.950167,utor2013
21842,,0.0,0.13917634,utor2013
21846,,0.0213972397560714,0.7577053,utor2013
21850,,0.0282485875706214,0.46485096,utor2013
21851,,0.0,0.12613852,utor2013
21857,,0.0245639891918447,0.98063827,utor2013
21864,,0.0,0.12613852,utor2013
21867,,0.0,0.12778993,utor2013
21870,,0.0,0.12613852,utor2013
21876,,2.2490288284604376,5.585852,utor2013
21883,,0.0351493848857645,1.7194113,utor2013
21884,,0.0457247370827617,0.84226644,utor2013
21893,,0.0,0.12613852,utor2013
21922,,0.0,0.12613852,utor2013
21956,,0.0230043708304577,0.8918377,utor2013
21960,,0.0203376042302216,4.7758226,utor2013
21989,,0.2513194269917064,2.1594663,utor2013
21995,,0.0929886553840431,1.2113647,utor2013
21996,,0.0,0.1326631,utor2013
22009,,0.0,0.13006212,utor2013
22019,,0.0,0.12613852,utor2013
22025,,0.0,0.12613852,utor2013
22028,,0.0,0.12696238,utor2013
22033,,0.0995520159283225,1.0299454,utor2013
22042,,0.0029648077322185,0.36827284,utor2013
22048,,0.0122955858846674,1.0418459,utor2013
22054,,0.0,0.1326631,utor2013
22055,,0.0,0.12613852,utor2013
22063,,0.0,0.12613852,utor2013
22072,,0.1388888888888889,0.8189512,utor2013
22075,,0.0,0.12696238,utor2013
22077,,0.026874496103198,2.5063748,utor2013
22117,,0.0262536098713573,1.7284863,utor2013
22123,,0.0,0.12613852,utor2013
22127,,0.0,0.12613852,utor2013
22141,,0.0101657009250787,1.033292,utor2013
22151,,0.0278009452321378,13.055098,utor2013
22154,,0.0,0.12613852,utor2013
22158,,0.0156936597614563,1.0735531,utor2013
22172,,0.0225275963054742,2.2856364,utor2013
22179,,0.0,0.3900673,vamco2020
22180,,0.0,0.5227808,vamco2020
22186,,0.0,0.2729085,vamco2020
22187,,0.0565131393048883,0.48730665,vamco2020
22189,,0.0,0.32057863,vamco2020
22190,,0.3679029531669484,0.32057863,vamco2020
22193,,0.2804262478968031,0.3469488,vamco2020
22195,,0.3371592539454806,0.6928499,vamco2020
22196,,0.0118427285646612,0.33619323,vamco2020
22201,,0.0848656294200848,0.28003702,vamco2020
22202,,0.0,0.38693523,vamco2020
22205,,1.4101221640488657,0.36661753,vamco2020
22208,,0.0219288627691767,0.72192407,vamco2020
22209,,0.0,0.6148672,vamco2020
22211,,0.0117633219621221,0.35286272,vamco2020
22215,,0.0706963591375044,0.30254444,vamco2020
22216,,0.0,0.4240557,vamco2020
22217,,0.0230840258541089,0.280276,vamco2020
22219,,0.6672519754170325,0.43941164,vamco2020
22223,,0.0,0.9665643,vamco2020
22230,,0.0,0.27840322,vamco2020
22231,,0.0175994368180218,0.5707749,vamco2020
22235,,0.0,0.30914867,vamco2020
22237,,1.3127853881278535,0.37672877,vamco2020
22239,,0.9045311091073038,0.6092651,vamco2020
22241,,0.0290233638078653,0.41037104,vamco2020
22242,,0.1628332994097293,0.6173648,vamco2020
22243,,0.0452079566003616,0.30417198,vamco2020
22244,,0.0509554140127388,0.41858524,vamco2020
22248,,0.0,0.34556192,vamco2020
22252,,0.2162362535524527,0.42662624,vamco2020
22256,,0.1742919389978213,0.33421513,vamco2020
22257,,2.19211280017625,0.8655993,vamco2020
22259,,12.551440329218108,2.2324834,vamco2020
22262,,0.0,0.36521986,vamco2020
22264,,0.0,0.2781456,vamco2020
22265,,0.1895043731778425,0.34681612,vamco2020
22266,,0.0133448989123907,0.39712358,vamco2020
22267,,0.051991681330987,0.32964462,vamco2020
22268,,0.0131630906936948,0.31006667,vamco2020
22271,,0.0,0.32964462,vamco2020
22272,,0.0869122186591542,0.32960585,vamco2020
22278,,0.1918502033612155,0.5784521,vamco2020
22279,,0.2436477549599721,0.34253126,vamco2020
22283,,0.3913894324853229,0.40034094,vamco2020
22286,,0.0366918617450649,1.272818,vamco2020
22289,,0.5626295528575659,1.7206095,vamco2020
22292,,0.0276166804750069,0.27840322,vamco2020
22294,,11.46714137368343,0.67398626,vamco2020
22295,,0.0665963704978078,0.5993637,vamco2020
22299,,4.029108981185658,8.901146,vamco2020
22304,,1.636466236127657,0.36661753,vamco2020
22306,,0.050679099939185,0.3489547,vamco2020
22307,,0.155237782487984,0.3370254,vamco2020
22308,,0.0,0.7136212,vamco2020
22309,,0.0439753737906772,0.28581572,vamco2020
22311,,0.9387680939979408,2.4401073,vamco2020
22313,,3.849114703618168,1.1086754,vamco2020
22315,,0.0,0.9062085,vamco2020
22317,,2.1015556207807458,1.8802699,vamco2020
22319,,0.0,0.31704363,vamco2020
22327,,0.0330319170898881,2.2273853,vamco2020
22329,,0.0,0.528227,vamco2020
22330,,0.1609386356556951,0.32719752,vamco2020
22332,,1.1768082663605053,0.5686595,vamco2020
22333,,1.7478152309612984,4.1325336,vamco2020
22334,,0.0,0.83728164,vamco2020
22335,,0.0,0.83728164,vamco2020
22338,,1.649978846425046,2.8772001,vamco2020
22339,,0.2568103504323516,0.49431616,vamco2020
22341,,3.391374772221097,1.0336951,vamco2020
22343,,0.2705383713590044,0.7576491,vamco2020
22345,,0.0417188151856487,0.36708754,vamco2020
22346,,0.0527797325826882,0.41599846,vamco2020
22351,,0.8272601930273784,1.0725398,vamco2020
22359,,0.0005914430026378,0.5928253,vamco2020
22360,,0.0,0.32315463,vamco2020
22363,,0.1366469483650854,0.39628,vamco2020
22366,,0.0397258913496871,0.33619323,vamco2020
22368,,1.1022533148946556,1.0149269,vamco2020
22374,,0.0497733534796906,0.35481316,vamco2020
22378,,0.0741200745207235,0.39107907,vamco2020
22383,,0.0035826884494124,0.28937778,vamco2020
22385,,0.0040475997733344,0.3043721,vamco2020
22393,,0.0080158178806177,0.39628,vamco2020
22394,,0.1222641712235822,0.50801426,vamco2020
22395,,0.0215535822053625,0.3867359,vamco2020
22396,,0.0033749578130273,0.32057863,vamco2020
22400,,0.1106364670088201,0.9661155,vamco2020
22405,,0.0,0.35496977,vamco2020
22406,,0.0,0.36731663,vamco2020
22407,,2.7715651449370697,2.0803328,vamco2020
22413,,0.0762921991226397,0.9451989,vamco2020
22414,,0.0,0.3521066,vamco2020
22415,,0.0454235748353395,0.30318683,vamco2020
22416,,0.0082733515347067,0.34814218,vamco2020
22417,,0.077720207253886,0.37481636,vamco2020
22419,,0.3386004514672686,0.40118325,vamco2020
22420,,0.0,0.6173566,vamco2020
22422,,3.434980722046968,1.9152739,vamco2020
22423,,0.4698177676537585,0.39983916,vamco2020
22428,,5.752124925874679,4.767422,vamco2020
22429,,0.0097541943035505,0.59327567,vamco2020
22430,,0.045475216007276,0.355778,vamco2020
22431,,0.0,0.355778,vamco2020
22432,,0.0,0.33552438,vamco2020
22433,,0.0265357569324664,0.3494974,vamco2020
22437,,0.0212796141296637,0.58773863,vamco2020
22438,,3.925035360678925,0.35482353,vamco2020
22439,,0.0906618313689936,0.49019337,vamco2020
22444,,1.138594424813506,0.79578155,vamco2020
22448,,0.247087892693258,1.1071225,vamco2020
22449,,0.5042918454935622,0.32085168,vamco2020
22450,,4.1529023124115145,6.1591644,vamco2020
22451,,0.0485201358563803,0.39384285,vamco2020
22452,,0.4537505317389044,0.32085168,vamco2020
22455,,3.510280666093347,0.5979413,vamco2020
22457,,0.0,0.4388484,vamco2020
22459,,0.5182484957617813,0.5202826,vamco2020
22460,,0.0070609002647837,0.39440012,vamco2020
22463,,0.0,0.44485095,vamco2020
22464,,0.410106697250895,0.44484118,vamco2020
22465,,0.0281452293836194,0.67699164,vamco2020
22467,,0.0,0.2924817,vamco2020
22468,,0.1031459515214028,0.29197112,vamco2020
22469,,0.0436681222707423,0.4475344,vamco2020
22471,,0.0206568890725056,0.29609242,vamco2020
