id,adm3_en,adm3_pcode,glat,glon
"22688",San Luis,PH037708000,15.650,121.350
"22689",San Luis,PH037708000,15.600,121.350
"22947",San Luis,PH037708000,15.700,121.400
"22948",San Luis,PH037708000,15.650,121.400
"22949",San Luis,PH037708000,15.600,121.400
"22950",San Luis,PH037708000,15.550,121.400
"22951",San Luis,PH037708000,15.500,121.400
"23207",San Luis,PH037708000,15.700,121.450
"23208",San Luis,PH037708000,15.650,121.450
"23209",San Luis,PH037708000,15.600,121.450
"23210",San Luis,PH037708000,15.550,121.450
"23211",San Luis,PH037708000,15.500,121.450
"23466",San Luis,PH037708000,15.750,121.500
"23467",San Luis,PH037708000,15.700,121.500
"23468",San Luis,PH037708000,15.650,121.500
"23469",San Luis,PH037708000,15.600,121.500
"23470",San Luis,PH037708000,15.550,121.500
"23727",San Luis,PH037708000,15.700,121.550
"23728",San Luis,PH037708000,15.650,121.550
"23729",San Luis,PH037708000,15.600,121.550
"23988",San Luis,PH037708000,15.650,121.600
"20641",Agoncillo,PH041001000,14.000,120.950
"17750",Santa Ignacia,PH036915000,15.550,120.400
"18008",Santa Ignacia,PH036915000,15.650,120.450
"18009",Santa Ignacia,PH036915000,15.600,120.450
"18010",Santa Ignacia,PH036915000,15.550,120.450
"18270",Santa Ignacia,PH036915000,15.550,120.500
"38663",Alicia,PH071202000,9.900,124.400
"38923",Alicia,PH071202000,9.900,124.450
"18530",City of Tarlac,PH036916000,15.550,120.550
"18531",City of Tarlac,PH036916000,15.500,120.550
"18532",City of Tarlac,PH036916000,15.450,120.550
"18790",City of Tarlac,PH036916000,15.550,120.600
"18791",City of Tarlac,PH036916000,15.500,120.600
"18792",City of Tarlac,PH036916000,15.450,120.600
"19051",City of Tarlac,PH036916000,15.500,120.650
"19052",City of Tarlac,PH036916000,15.450,120.650
"19049",Victoria,PH036917000,15.600,120.650
"19050",Victoria,PH036917000,15.550,120.650
"19309",Victoria,PH036917000,15.600,120.700
"19310",Victoria,PH036917000,15.550,120.700
"19569",Victoria,PH036917000,15.600,120.750
"39445",Anda,PH071203000,9.800,124.550
"39446",Anda,PH071203000,9.750,124.550
"16712",San Jose,PH036918000,15.450,120.200
"16713",San Jose,PH036918000,15.400,120.200
"16714",San Jose,PH036918000,15.350,120.200
"16971",San Jose,PH036918000,15.500,120.250
"16972",San Jose,PH036918000,15.450,120.250
"16973",San Jose,PH036918000,15.400,120.250
"16974",San Jose,PH036918000,15.350,120.250
"17231",San Jose,PH036918000,15.500,120.300
"17232",San Jose,PH036918000,15.450,120.300
"17233",San Jose,PH036918000,15.400,120.300
"17234",San Jose,PH036918000,15.350,120.300
"17491",San Jose,PH036918000,15.500,120.350
"17492",San Jose,PH036918000,15.450,120.350
"17493",San Jose,PH036918000,15.400,120.350
"17751",San Jose,PH036918000,15.500,120.400
"17752",San Jose,PH036918000,15.450,120.400
"17753",San Jose,PH036918000,15.400,120.400
"18011",San Jose,PH036918000,15.500,120.450
"18012",San Jose,PH036918000,15.450,120.450
"18271",San Jose,PH036918000,15.500,120.500
"18272",San Jose,PH036918000,15.450,120.500
"15675",Botolan,PH037101000,15.300,120.000
"15934",Botolan,PH037101000,15.350,120.050
"15935",Botolan,PH037101000,15.300,120.050
"15936",Botolan,PH037101000,15.250,120.050
"16194",Botolan,PH037101000,15.350,120.100
"16195",Botolan,PH037101000,15.300,120.100
"16196",Botolan,PH037101000,15.250,120.100
"16454",Botolan,PH037101000,15.350,120.150
"16455",Botolan,PH037101000,15.300,120.150
"16456",Botolan,PH037101000,15.250,120.150
"16715",Botolan,PH037101000,15.300,120.200
"16716",Botolan,PH037101000,15.250,120.200
"16717",Botolan,PH037101000,15.200,120.200
"16975",Botolan,PH037101000,15.300,120.250
"16976",Botolan,PH037101000,15.250,120.250
"16977",Botolan,PH037101000,15.200,120.250
"16978",Botolan,PH037101000,15.150,120.250
"17236",Botolan,PH037101000,15.250,120.300
"17237",Botolan,PH037101000,15.200,120.300
"17238",Botolan,PH037101000,15.150,120.300
"17497",Botolan,PH037101000,15.200,120.350
"17498",Botolan,PH037101000,15.150,120.350
"15937",Cabangan,PH037102000,15.200,120.050
"15938",Cabangan,PH037102000,15.150,120.050
"16197",Cabangan,PH037102000,15.200,120.100
"16198",Cabangan,PH037102000,15.150,120.100
"16457",Cabangan,PH037102000,15.200,120.150
"16458",Cabangan,PH037102000,15.150,120.150
"16459",Cabangan,PH037102000,15.100,120.150
"16718",Cabangan,PH037102000,15.150,120.200
"15408",Candelaria,PH037103000,15.650,119.950
"15409",Candelaria,PH037103000,15.600,119.950
"15668",Candelaria,PH037103000,15.650,120.000
"15669",Candelaria,PH037103000,15.600,120.000
"15928",Candelaria,PH037103000,15.650,120.050
"15929",Candelaria,PH037103000,15.600,120.050
"16188",Candelaria,PH037103000,15.650,120.100
"16189",Candelaria,PH037103000,15.600,120.100
"16448",Candelaria,PH037103000,15.650,120.150
"16449",Candelaria,PH037103000,15.600,120.150
"16708",Candelaria,PH037103000,15.650,120.200
"16709",Candelaria,PH037103000,15.600,120.200
"16969",Candelaria,PH037103000,15.600,120.250
"21421",Mataasnakahoy,PH041018000,14.000,121.100
"18817",Nasugbu,PH041019000,14.200,120.600
"19077",Nasugbu,PH041019000,14.200,120.650
"19078",Nasugbu,PH041019000,14.150,120.650
"19079",Nasugbu,PH041019000,14.100,120.650
"19080",Nasugbu,PH041019000,14.050,120.650
"19339",Nasugbu,PH041019000,14.100,120.700
"19599",Nasugbu,PH041019000,14.100,120.750
"19859",Nasugbu,PH041019000,14.100,120.800
"19860",Nasugbu,PH041019000,14.050,120.800
"38664",Candijay,PH071211000,9.850,124.400
"38924",Candijay,PH071211000,9.850,124.450
"39184",Candijay,PH071211000,9.850,124.500
"39185",Candijay,PH071211000,9.800,124.500
"16463",Castillejos,PH037104000,14.900,120.150
"16722",Castillejos,PH037104000,14.950,120.200
"16723",Castillejos,PH037104000,14.900,120.200
"16982",Castillejos,PH037104000,14.950,120.250
"17242",Castillejos,PH037104000,14.950,120.300
"15674",Iba,PH037105000,15.350,120.000
"15933",Iba,PH037105000,15.400,120.050
"15410",Masinloc,PH037106000,15.550,119.950
"15411",Masinloc,PH037106000,15.500,119.950
"15670",Masinloc,PH037106000,15.550,120.000
"15671",Masinloc,PH037106000,15.500,120.000
"15930",Masinloc,PH037106000,15.550,120.050
"15931",Masinloc,PH037106000,15.500,120.050
"16190",Masinloc,PH037106000,15.550,120.100
"16450",Masinloc,PH037106000,15.550,120.150
"16710",Masinloc,PH037106000,15.550,120.200
"16984",Olongapo City,PH037107000,14.850,120.250
"16986",Olongapo City,PH037107000,14.750,120.250
"17243",Olongapo City,PH037107000,14.900,120.300
"17244",Olongapo City,PH037107000,14.850,120.300
"17245",Olongapo City,PH037107000,14.800,120.300
"17505",Olongapo City,PH037107000,14.800,120.350
"15412",Palauig,PH037108000,15.450,119.950
"15413",Palauig,PH037108000,15.400,119.950
"15672",Palauig,PH037108000,15.450,120.000
"15673",Palauig,PH037108000,15.400,120.000
"15932",Palauig,PH037108000,15.450,120.050
"16191",Palauig,PH037108000,15.500,120.100
"16192",Palauig,PH037108000,15.450,120.100
"16193",Palauig,PH037108000,15.400,120.100
"16451",Palauig,PH037108000,15.500,120.150
"16452",Palauig,PH037108000,15.450,120.150
"16453",Palauig,PH037108000,15.400,120.150
"16202",San Antonio,PH037109000,14.950,120.100
"16203",San Antonio,PH037109000,14.900,120.100
"16204",San Antonio,PH037109000,14.850,120.100
"16205",San Antonio,PH037109000,14.800,120.100
"16462",San Antonio,PH037109000,14.950,120.150
"15939",San Felipe,PH037110000,15.100,120.050
"16199",San Felipe,PH037110000,15.100,120.100
"16200",San Felipe,PH037110000,15.050,120.100
"16460",San Felipe,PH037110000,15.050,120.150
"16719",San Felipe,PH037110000,15.100,120.200
"16720",San Marcelino,PH037111000,15.050,120.200
"16721",San Marcelino,PH037111000,15.000,120.200
"16979",San Marcelino,PH037111000,15.100,120.250
"16980",San Marcelino,PH037111000,15.050,120.250
"16981",San Marcelino,PH037111000,15.000,120.250
"17239",San Marcelino,PH037111000,15.100,120.300
"17240",San Marcelino,PH037111000,15.050,120.300
"17241",San Marcelino,PH037111000,15.000,120.300
"17499",San Marcelino,PH037111000,15.100,120.350
"17500",San Marcelino,PH037111000,15.050,120.350
"17501",San Marcelino,PH037111000,15.000,120.350
"17502",San Marcelino,PH037111000,14.950,120.350
"17760",San Marcelino,PH037111000,15.050,120.400
"17761",San Marcelino,PH037111000,15.000,120.400
"17762",San Marcelino,PH037111000,14.950,120.400
"20118",Alfonso,PH042101000,14.150,120.850
"20119",Alfonso,PH042101000,14.100,120.850
"16201",San Narciso,PH037112000,15.000,120.100
"16461",San Narciso,PH037112000,15.000,120.150
"14625",Santa Cruz,PH037113000,15.800,119.800
"15145",Santa Cruz,PH037113000,15.800,119.900
"15405",Santa Cruz,PH037113000,15.800,119.950
"15406",Santa Cruz,PH037113000,15.750,119.950
"15407",Santa Cruz,PH037113000,15.700,119.950
"15665",Santa Cruz,PH037113000,15.800,120.000
"15666",Santa Cruz,PH037113000,15.750,120.000
"15667",Santa Cruz,PH037113000,15.700,120.000
"15924",Santa Cruz,PH037113000,15.850,120.050
"15925",Santa Cruz,PH037113000,15.800,120.050
"15926",Santa Cruz,PH037113000,15.750,120.050
"15927",Santa Cruz,PH037113000,15.700,120.050
"16185",Santa Cruz,PH037113000,15.800,120.100
"16186",Santa Cruz,PH037113000,15.750,120.100
"16187",Santa Cruz,PH037113000,15.700,120.100
"16445",Santa Cruz,PH037113000,15.800,120.150
"16446",Santa Cruz,PH037113000,15.750,120.150
"16447",Santa Cruz,PH037113000,15.700,120.150
"16707",Santa Cruz,PH037113000,15.700,120.200
"16464",Subic,PH037114000,14.850,120.150
"16465",Subic,PH037114000,14.800,120.150
"16724",Subic,PH037114000,14.850,120.200
"16725",Subic,PH037114000,14.800,120.200
"16983",Subic,PH037114000,14.900,120.250
"17503",Subic,PH037114000,14.900,120.350
"17763",Subic,PH037114000,14.900,120.400
"18022",Subic,PH037114000,14.950,120.450
"23725",Baler,PH037701000,15.800,121.550
"23726",Baler,PH037701000,15.750,121.550
"23986",Baler,PH037701000,15.750,121.600
"23987",Baler,PH037701000,15.700,121.600
"25794",Casiguran,PH037702000,16.350,121.950
"25795",Casiguran,PH037702000,16.300,121.950
"25796",Casiguran,PH037702000,16.250,121.950
"26055",Casiguran,PH037702000,16.300,122.000
"26056",Casiguran,PH037702000,16.250,122.000
"26057",Casiguran,PH037702000,16.200,122.000
"26060",Casiguran,PH037702000,16.050,122.000
"26315",Casiguran,PH037702000,16.300,122.050
"26316",Casiguran,PH037702000,16.250,122.050
"26317",Casiguran,PH037702000,16.200,122.050
"26319",Casiguran,PH037702000,16.100,122.050
"26575",Casiguran,PH037702000,16.300,122.100
"26577",Casiguran,PH037702000,16.200,122.100
"26578",Casiguran,PH037702000,16.150,122.100
"26835",Casiguran,PH037702000,16.300,122.150
"26836",Casiguran,PH037702000,16.250,122.150
"26837",Casiguran,PH037702000,16.200,122.150
"27096",Casiguran,PH037702000,16.250,122.200
"26053",Dilasag,PH037703000,16.400,122.000
"26054",Dilasag,PH037703000,16.350,122.000
"26312",Dilasag,PH037703000,16.450,122.050
"26313",Dilasag,PH037703000,16.400,122.050
"26314",Dilasag,PH037703000,16.350,122.050
"26571",Dilasag,PH037703000,16.500,122.100
"26572",Dilasag,PH037703000,16.450,122.100
"26573",Dilasag,PH037703000,16.400,122.100
"26574",Dilasag,PH037703000,16.350,122.100
"26832",Dilasag,PH037703000,16.450,122.150
"26833",Dilasag,PH037703000,16.400,122.150
"26834",Dilasag,PH037703000,16.350,122.150
"27092",Dilasag,PH037703000,16.450,122.200
"27093",Dilasag,PH037703000,16.400,122.200
"27094",Dilasag,PH037703000,16.350,122.200
"25017",Dinalungan,PH037704000,16.200,121.800
"25018",Dinalungan,PH037704000,16.150,121.800
"25019",Dinalungan,PH037704000,16.100,121.800
"25276",Dinalungan,PH037704000,16.250,121.850
"25277",Dinalungan,PH037704000,16.200,121.850
"25278",Dinalungan,PH037704000,16.150,121.850
"25535",Dinalungan,PH037704000,16.300,121.900
"25536",Dinalungan,PH037704000,16.250,121.900
"25537",Dinalungan,PH037704000,16.200,121.900
"25538",Dinalungan,PH037704000,16.150,121.900
"25797",Dinalungan,PH037704000,16.200,121.950
"25798",Dinalungan,PH037704000,16.150,121.950
"22695",Dingalan,PH037705000,15.300,121.350
"22696",Dingalan,PH037705000,15.250,121.350
"22697",Dingalan,PH037705000,15.200,121.350
"22698",Dingalan,PH037705000,15.150,121.350
"22699",Dingalan,PH037705000,15.100,121.350
"22700",Dingalan,PH037705000,15.050,121.350
"22701",Dingalan,PH037705000,15.000,121.350
"22952",Dingalan,PH037705000,15.450,121.400
"22953",Dingalan,PH037705000,15.400,121.400
"22956",Dingalan,PH037705000,15.250,121.400
"22957",Dingalan,PH037705000,15.200,121.400
"22958",Dingalan,PH037705000,15.150,121.400
"23212",Dingalan,PH037705000,15.450,121.450
"23463",Dipaculao,PH037706000,15.900,121.500
"23464",Dipaculao,PH037706000,15.850,121.500
"23722",Dipaculao,PH037706000,15.950,121.550
"23723",Dipaculao,PH037706000,15.900,121.550
"23981",Dipaculao,PH037706000,16.000,121.600
"23982",Dipaculao,PH037706000,15.950,121.600
"24240",Dipaculao,PH037706000,16.050,121.650
"24241",Dipaculao,PH037706000,16.000,121.650
"24499",Dipaculao,PH037706000,16.100,121.700
"24500",Dipaculao,PH037706000,16.050,121.700
"24758",Dipaculao,PH037706000,16.150,121.750
"24759",Dipaculao,PH037706000,16.100,121.750
"20904",Alitagtag,PH041002000,13.850,121.000
"19342",Balayan,PH041003000,13.950,120.700
"19602",Balayan,PH041003000,13.950,120.750
"21165",Batangas City,PH041005000,13.800,121.050
"21166",Batangas City,PH041005000,13.750,121.050
"21168",Batangas City,PH041005000,13.650,121.050
"21426",Batangas City,PH041005000,13.750,121.100
"21427",Batangas City,PH041005000,13.700,121.100
"21428",Batangas City,PH041005000,13.650,121.100
"21686",Batangas City,PH041005000,13.750,121.150
"21687",Batangas City,PH041005000,13.700,121.150
"21688",Batangas City,PH041005000,13.650,121.150
"20645",Bauan,PH041006000,13.800,120.950
"20905",Bauan,PH041006000,13.800,121.000
"19861",Calaca,PH041007000,14.000,120.800
"19862",Calaca,PH041007000,13.950,120.800
"20121",Calaca,PH041007000,14.000,120.850
"20122",Calaca,PH041007000,13.950,120.850
"19083",Calatagan,PH041008000,13.900,120.650
"19084",Calatagan,PH041008000,13.850,120.650
"19085",Calatagan,PH041008000,13.800,120.650
"19344",Calatagan,PH041008000,13.850,120.700
"21163",Cuenca,PH041009000,13.900,121.050
"21425",Ibaan,PH041010000,13.800,121.100
"21684",Ibaan,PH041010000,13.850,121.150
"21685",Ibaan,PH041010000,13.800,121.150
"20120",Laurel,PH041011000,14.050,120.850
"20380",Laurel,PH041011000,14.050,120.900
"20381",Lemery,PH041012000,14.000,120.900
"20382",Lemery,PH041012000,13.950,120.900
"20383",Lemery,PH041012000,13.900,120.900
"19081",Lian,PH041013000,14.000,120.650
"19082",Lian,PH041013000,13.950,120.650
"21422",Lipa City,PH041014000,13.950,121.100
"21682",Lipa City,PH041014000,13.950,121.150
"21683",Lipa City,PH041014000,13.900,121.150
"21942",Lipa City,PH041014000,13.950,121.200
"21943",Lipa City,PH041014000,13.900,121.200
"21947",Lobo,PH041015000,13.700,121.200
"21948",Lobo,PH041015000,13.650,121.200
"22207",Lobo,PH041015000,13.700,121.250
"22208",Lobo,PH041015000,13.650,121.250
"22468",Lobo,PH041015000,13.650,121.300
"22727",Lobo,PH041015000,13.700,121.350
"22728",Lobo,PH041015000,13.650,121.350
"20387",Mabini,PH041016000,13.700,120.900
"20646",Mabini,PH041016000,13.750,120.950
"21680",Malvar,PH041017000,14.050,121.150
"21681",Malvar,PH041017000,14.000,121.150
"43901",Kapalong,PH112305000,8.000,125.400
"44161",Kapalong,PH112305000,8.000,125.450
"44162",Kapalong,PH112305000,7.950,125.450
"44163",Kapalong,PH112305000,7.900,125.450
"44421",Kapalong,PH112305000,8.000,125.500
"44422",Kapalong,PH112305000,7.950,125.500
"44423",Kapalong,PH112305000,7.900,125.500
"44424",Kapalong,PH112305000,7.850,125.500
"44681",Kapalong,PH112305000,8.000,125.550
"44682",Kapalong,PH112305000,7.950,125.550
"44683",Kapalong,PH112305000,7.900,125.550
"44684",Kapalong,PH112305000,7.850,125.550
"44685",Kapalong,PH112305000,7.800,125.550
"44942",Kapalong,PH112305000,7.950,125.600
"44943",Kapalong,PH112305000,7.900,125.600
"44944",Kapalong,PH112305000,7.850,125.600
"44945",Kapalong,PH112305000,7.800,125.600
"44949",Kapalong,PH112305000,7.600,125.600
"45202",Kapalong,PH112305000,7.950,125.650
"45203",Kapalong,PH112305000,7.900,125.650
"45204",Kapalong,PH112305000,7.850,125.650
"45207",Kapalong,PH112305000,7.700,125.650
"45208",Kapalong,PH112305000,7.650,125.650
"45209",Kapalong,PH112305000,7.600,125.650
"45468",Kapalong,PH112305000,7.650,125.700
"45469",Kapalong,PH112305000,7.600,125.700
"21944",Rosario,PH041021000,13.850,121.200
"22204",Rosario,PH041021000,13.850,121.250
"22205",Rosario,PH041021000,13.800,121.250
"22464",Rosario,PH041021000,13.850,121.300
"22465",Rosario,PH041021000,13.800,121.300
"22466",Rosario,PH041021000,13.750,121.300
"22467",Rosario,PH041021000,13.700,121.300
"43408",Padada,PH112411000,6.650,125.300
"43668",Padada,PH112411000,6.650,125.350
"43922",Santa Cruz,PH112412000,6.950,125.400
"43923",Santa Cruz,PH112412000,6.900,125.400
"43924",Santa Cruz,PH112412000,6.850,125.400
"44182",Santa Cruz,PH112412000,6.950,125.450
"44183",Santa Cruz,PH112412000,6.900,125.450
"21423",San Jose,PH041022000,13.900,121.100
"21424",San Jose,PH041022000,13.850,121.100
"22724",San Juan,PH041023000,13.850,121.350
"22725",San Juan,PH041023000,13.800,121.350
"22726",San Juan,PH041023000,13.750,121.350
"22985",San Juan,PH041023000,13.800,121.400
"22986",San Juan,PH041023000,13.750,121.400
"22987",San Juan,PH041023000,13.700,121.400
"20644",San Luis,PH041024000,13.850,120.950
"20378",Mendez,PH042114000,14.150,120.900
"19595",Naic,PH042115000,14.300,120.750
"19855",Naic,PH042115000,14.300,120.800
"20116",Naic,PH042115000,14.250,120.850
"20901",San Nicolas,PH041025000,14.000,121.000
"21164",San Pascual,PH041026000,13.850,121.050
"20637",Silang,PH042118000,14.200,120.950
"20896",Silang,PH042118000,14.250,121.000
"20897",Silang,PH042118000,14.200,121.000
"20898",Silang,PH042118000,14.150,121.000
"21156",Silang,PH042118000,14.250,121.050
"22721",Dolores,PH045615000,14.000,121.350
"22981",Dolores,PH045615000,14.000,121.400
"23240",Dolores,PH045615000,14.050,121.450
"27147",General Luna,PH045616000,13.700,122.200
"27148",General Luna,PH045616000,13.650,122.200
"27407",General Luna,PH045616000,13.700,122.250
"22702",General Nakar,PH045617000,14.950,121.350
"22703",General Nakar,PH045617000,14.900,121.350
"22704",General Nakar,PH045617000,14.850,121.350
"22705",General Nakar,PH045617000,14.800,121.350
"22706",General Nakar,PH045617000,14.750,121.350
"22959",General Nakar,PH045617000,15.100,121.400
"22960",General Nakar,PH045617000,15.050,121.400
"22961",General Nakar,PH045617000,15.000,121.400
"22962",General Nakar,PH045617000,14.950,121.400
"22963",General Nakar,PH045617000,14.900,121.400
"22964",General Nakar,PH045617000,14.850,121.400
"22965",General Nakar,PH045617000,14.800,121.400
"22966",General Nakar,PH045617000,14.750,121.400
"22967",General Nakar,PH045617000,14.700,121.400
"23218",General Nakar,PH045617000,15.150,121.450
"23219",General Nakar,PH045617000,15.100,121.450
"23220",General Nakar,PH045617000,15.050,121.450
"23221",General Nakar,PH045617000,15.000,121.450
"23222",General Nakar,PH045617000,14.950,121.450
"23223",General Nakar,PH045617000,14.900,121.450
"23224",General Nakar,PH045617000,14.850,121.450
"23225",General Nakar,PH045617000,14.800,121.450
"23226",General Nakar,PH045617000,14.750,121.450
"23227",General Nakar,PH045617000,14.700,121.450
"23228",General Nakar,PH045617000,14.650,121.450
"23229",General Nakar,PH045617000,14.600,121.450
"23480",General Nakar,PH045617000,15.050,121.500
"23481",General Nakar,PH045617000,15.000,121.500
"23482",General Nakar,PH045617000,14.950,121.500
