pcode_level4;perc_u5;perc_o65
PH012911002;0.105454545;0.061818182
PH012911003;0.124542125;0.080586081
PH012911004;0.084821429;0.084821429
PH012911005;0.094763092;0.08478803
PH012911006;0.099644128;0.085409253
PH012911007;0.083162218;0.116016427
PH012911008;0.090909091;0.097402597
PH012911009;0.076190476;0.078571429
PH012911010;0.115384615;0.094674556
PH012911011;0.086705202;0.069364162
PH012912001;0.148104265;0.043838863
PH012912002;0.11414791;0.093247588
PH012912006;0.1064764;0.090010977
PH012912007;0.130968622;0.055934516
PH012912008;0.090163934;0.07704918
PH012912010;0.09947644;0.041884817
PH012912011;0.09656925;0.082592122
PH012912014;0.124390244;0.052439024
PH012912015;0.11369509;0.07622739
PH012912017;0.105756359;0.06961178
PH012912018;0.120689655;0.054956897
PH012912019;0.116513761;0.057798165
PH012912020;0.111287758;0.081611023
PH012912022;0.12804878;0.067835366
PH012912023;0.110085227;0.061079545
PH012912025;0.105263158;0.076464747
PH012912026;0.11722913;0.06749556
PH012912027;0.122137405;0.070229008
PH012912028;0.11923921;0.082662765
PH012912029;0.105417277;0.096632504
PH012912030;0.100132626;0.084217507
PH012912031;0.128114664;0.032635061
PH012912032;0.093283582;0.09141791
PH012912033;0.104283054;0.072625698
PH012912034;0.091726619;0.107913669
PH012912035;0.074626866;0.07761194
PH012912036;0.084491979;0.124064171
PH012912037;0.083333333;0.123015873
PH012912038;0.09469697;0.092171717
PH012912039;0.100263852;0.079155673
PH012913001;0.111111111;0.0609319
PH012913002;0.103286385;0.077464789
PH012913003;0.14244186;0.061046512
PH012913004;0.143459916;0.092827004
PH012913005;0.136363636;0.061688312
PH012913006;0.144385027;0.064171123
PH012913007;0.13283208;0.060150376
PH012913008;0.117166213;0.10626703
PH012913009;0.181818182;0.067532468
PH012913010;0.117988395;0.054158607
PH012913011;0.098901099;0.098901099
PH012913012;0.098283931;0.088923557
PH012914001;0.119442023;0.063644289
PH012914002;0.108742004;0.098791756
PH012914004;0.088580576;0.112059765
PH012914005;0.126785714;0.075892857
PH012914006;0.11846318;0.065101387
PH012914007;0.133431085;0.061583578
PH012914008;0.101836394;0.08096828
PH012914009;0.120363361;0.061317184
PH012914010;0.098918083;0.055641422
PH012914011;0.12605042;0.071428571
PH012914012;0.116427432;0.090111643
PH012914013;0.121486854;0.066183137
PH012914014;0.114754098;0.106557377
PH012914015;0.103554869;0.069551777
PH012914016;0.105947955;0.079925651
PH012914017;0.108217333;0.069600359
PH012914018;0.114263804;0.091257669
PH012914019;0.105803801;0.074473549
PH012914020;0.101812367;0.082089552
PH012914021;0.089981447;0.078849722
PH012914022;0.109181141;0.079404467
PH012914023;0.097502015;0.089443997
PH012914024;0.115370573;0.076305221
PH012914025;0.113788487;0.076305221
PH012914026;0.110932476;0.082529475
PH012914027;0.099066762;0.064608758
PH012914028;0.111563518;0.068403909
PH012914029;0.107344633;0.082177709
PH012914030;0.095933926;0.059085133
PH012914031;0.086538462;0.126923077
PH012914032;0.124588003;0.076466711
PH012914033;0.116708229;0.06882793
PH012914034;0.082390953;0.082390953
PH012914035;0.116136919;0.048899756
PH012915001;0.121069182;0.072327044
PH012915002;0.106796117;0.07073509
PH012915003;0.139659803;0.03312444
PH012915004;0.120204604;0.07544757
PH012915005;0.120853081;0.071879937
PH012915006;0.140608604;0.060860441
PH012915007;0.126005362;0.073458445
PH012915008;0.102941176;0.092647059
PH012915009;0.157323689;0.065099458
PH012916001;0.069444444;0.145833333
PH012916002;0.114921223;0.080630213
PH012916003;0.100762066;0.083827265
PH012916004;0.105797101;0.062318841
PH012916005;0.088709677;0.100806452
PH012916006;0.104904632;0.102179837
PH012916007;0.137254902;0.078431373
PH012916008;0.144385027;0.114973262
PH012916010;0.077490775;0.095940959
PH012916011;0.085080148;0.096177559
PH012916012;0.136125654;0.07591623
PH012916013;0.109461967;0.06122449
PH012916014;0.108910891;0.112211221
PH012916015;0.080495356;0.117647059
PH012916016;0.086080586;0.106227106
PH012916017;0.081656805;0.069822485
PH012916018;0.090452261;0.122278057
PH012916019;0.070460705;0.078590786
PH012916020;0.101666667;0.053333333
PH012916021;0.112540193;0.123794212
PH012916022;0.105555556;0.05
PH012917001;0.109947644;0.073298429
PH012917002;0.101408451;0.097183099
PH012917003;0.118110236;0.116985377
PH012917004;0.126879699;0.070488722
PH012917005;0.074733096;0.117437722
PH012917006;0.125;0.092987805
PH012917007;0.115789474;0.094736842
PH012917008;0.102985075;0.076119403
PH012918001;0.106936416;0.132947977
PH012918002;0.118593564;0.057806913
PH012918003;0.107421875;0.091796875
PH012918004;0.103806228;0.110726644
PH012918005;0.131935882;0.087546239
PH012918006;0.091275168;0.097986577
PH012918007;0.095238095;0.105820106
PH012918008;0.127184466;0.067961165
PH012918009;0.074355083;0.119878604
PH012918010;0.075609756;0.102439024
PH012919001;0.123853211;0.068807339
PH012919002;0.107655502;0.057416268
PH012919003;0.142857143;0.057142857
PH012919004;0.103988604;0.091168091
PH012919006;0.102739726;0.099315068
PH012919007;0.097087379;0.066747573
PH012919009;0.100864553;0.066282421
PH012919010;0.107142857;0.050595238
PH012919011;0.094170404;0.062780269
PH012919013;0.146090535;0.055555556
PH012919014;0.058941059;0.056943057
PH012919015;0.110912343;0.075134168
PH012919016;0.06884058;0.076086957
PH012919017;0.101190476;0.071428571
PH012919018;0.112068966;0.048850575
PH012920001;0.107677903;0.092696629
PH012920002;0.114086147;0.055878929
PH012920003;0.109535067;0.093774626
PH012920004;0.112382234;0.089502019
PH012920005;0.125258799;0.064182195
PH012920006;0.128834356;0.058282209
PH012920007;0.127925117;0.068642746
PH012920008;0.094362745;0.0625
PH012920009;0.111441308;0.078751857
PH012920010;0.110311751;0.076738609
PH012920012;0.108452951;0.071770335
PH012920013;0.090425532;0.106382979
PH012920014;0.119358074;0.065195587
PH012920015;0.109739369;0.061728395
PH012920016;0.143459916;0.054852321
PH012920017;0.100943396;0.078301887
PH012920018;0.096483318;0.090171326
PH012920019;0.112723214;0.0703125
PH012920020;0.143292683;0.067073171
PH012920021;0.132478632;0.054131054
PH012920022;0.127232143;0.074776786
PH012920023;0.112964367;0.062168309
PH012920025;0.081555834;0.074027604
PH012920027;0.097912167;0.089272858
PH012920028;0.113799283;0.092293907
PH012920029;0.111773472;0.061102832
PH012920031;0.092995169;0.088164251
PH012920035;0.106508876;0.075739645
PH012920037;0.120838471;0.080147965
PH012920038;0.12295082;0.063752277
PH012920039;0.087982833;0.055793991
PH012920040;0.128301887;0.098113208
PH012921001;0.103506787;0.09219457
PH012921002;0.100987092;0.071374336
PH012921003;0.108605341;0.066468843
PH012921004;0.114713217;0.073981712
PH012921005;0.0992;0.0912
PH012921006;0.103148302;0.096520298
PH012921007;0.119512977;0.079461711
PH012922001;0.092399404;0.061102832
PH012922002;0.078028747;0.110882957
PH012922003;0.071129707;0.138075314
PH012922004;0.176724138;0.025862069
PH012922005;0.076045627;0.095057034
PH012922006;0.134907251;0.050590219
PH012922008;0.130136986;0.092465753
PH012922009;0.069892473;0.102150538
PH012922010;0.161120841;0.071803853
PH012922011;0.118773946;0.153256705
PH012922012;0.104722793;0.069301848
PH012922013;0.086131387;0.087591241
PH012922014;0.124236253;0.084521385
PH012922015;0.094240838;0.107853403
PH012922016;0.103741497;0.103741497
PH012922017;0.132545932;0.032808399
PH012922018;0.112433862;0.078042328
PH012922019;0.114583333;0.067708333
PH012922020;0.134545455;0.065454545
PH012922022;0.08;0.107692308
PH012922023;0.072072072;0.126126126
PH012922024;0.11844078;0.101949025
PH012922025;0.13028169;0.080985915
PH012922026;0.097271649;0.105575326
PH012922027;0.127845884;0.08056042
PH012922028;0.147540984;0.06557377
PH012923001;0.098145286;0.101236476
PH012923002;0.106829454;0.083174361
PH012923003;0.104803493;0.108442504
PH012923004;0.077114428;0.092039801
PH012923005;0.125649913;0.052859619
PH012923006;0.091730368;0.092425295
PH012923007;0.082457559;0.075181892
PH012923008;0.090601185;0.097375106
PH012923009;0.111580429;0.066525871
PH012924001;0.103915663;0.075301205
PH012924002;0.108433735;0.120481928
PH012924003;0.109677419;0.08172043
PH012924004;0.094170404;0.080717489
PH012924005;0.126153846;0.08
PH012924006;0.10851419;0.070116861
PH012924007;0.098249027;0.090466926
PH012924008;0.119952494;0.055819477
PH012924009;0.107023411;0.066889632
PH012924010;0.115724382;0.102473498
PH012924011;0.111764706;0.066666667
PH012924012;0.108196721;0.087213115
PH012924013;0.118764846;0.067695962
PH012924014;0.138157895;0.061403509
PH012924015;0.128747795;0.065255732
PH012924016;0.135698198;0.055743243
PH012924017;0.111716621;0.059945504
PH012924018;0.110325318;0.065063649
PH012924019;0.100323625;0.064724919
PH012924020;0.128998968;0.073271414
PH012924021;0.117338004;0.061295972
PH012924022;0.129509713;0.072155412
PH012924023;0.124332571;0.062547674
PH012924024;0.109422492;0.066869301
PH012924025;0.131092437;0.060504202
PH012924026;0.111459969;0.102040816
PH012924027;0.11550152;0.075987842
PH012924028;0.115885417;0.067708333
PH012924029;0.133248731;0.046954315
PH012924030;0.143612335;0.06784141
PH012924031;0.092838196;0.058355438
PH012924032;0.095338983;0.068855932
PH012924033;0.12173913;0.058695652
PH012924034;0.069651741;0.099502488
PH012924035;0.146245059;0.086956522
PH012924036;0.152597403;0.066558442
PH012924037;0.120869565;0.074782609
PH012924038;0.132762313;0.049250535
PH012924039;0.101612903;0.114516129
PH012924040;0.10321489;0.077834179
PH012924041;0.091666667;0.088888889
PH012924042;0.099286178;0.101232966
PH012924043;0.105633803;0.055331992
PH012924044;0.110029211;0.104186952
PH012924045;0.113207547;0.072327044
PH012924046;0.152450091;0.039927405
PH012924047;0.123827392;0.064727955
PH012924048;0.128029832;0.059042884
PH012924049;0.122377622;0.073426573
PH012925001;0.093117409;0.105263158
PH012925002;0.09798995;0.081658291
PH012925003;0.095238095;0.110275689
PH012925004;0.119234117;0.076588338
PH012925005;0.114285714;0.104081633
PH012925006;0.118326118;0.092352092
PH012925007;0.093045113;0.072368421
PH012925008;0.101234568;0.103703704
PH012925009;0.108796296;0.118055556
PH012925010;0.125248509;0.073558648
PH012925011;0.139257294;0.071618037
PH012925012;0.107116654;0.085840059
PH012925013;0.114349776;0.073991031
PH012925014;0.11296534;0.098844673
PH012925015;0.086419753;0.108024691
PH012925016;0.087438424;0.120689655
PH012925017;0.1125;0.076388889
PH012925018;0.085106383;0.09929078
PH012925019;0.116959064;0.084795322
PH012925020;0.1021611;0.063850688
PH012925021;0.122941822;0.097694841
PH012925022;0.118942731;0.071585903
PH012925023;0.092364532;0.098522167
PH012925024;0.093908629;0.093908629
PH012925025;0.1328125;0.047991071
PH012925026;0.122356495;0.055891239
PH012925027;0.100358423;0.077060932
PH012925028;0.1;0.045833333
PH012925029;0.085638999;0.083003953
PH012925030;0.087682672;0.086290884
PH012925031;0.10375;0.06875
PH012925032;0.087470449;0.073286052
PH012925033;0.120092379;0.066974596
PH012925034;0.123222749;0.075829384
PH012925035;0.096398305;0.079449153
PH012925036;0.13136289;0.0591133
PH012926001;0.092445328;0.085487078
PH012926002;0.101899827;0.08462867
PH012926003;0.102730819;0.092327698
PH012926004;0.11622807;0.067982456
PH012926005;0.101027397;0.109589041
PH012926006;0.116117851;0.090121317
PH012926007;0.104972376;0.102209945
PH012926008;0.105723906;0.073400673
PH012926009;0.087155963;0.059633028
PH012926010;0.090766823;0.078247261
PH012926011;0.07646356;0.096774194
PH012926012;0.121422376;0.081526453
PH012926013;0.087020649;0.091445428
PH012926014;0.121875;0.077083333
PH012926015;0.115873016;0.076190476
PH012926016;0.121052632;0.073684211
PH012926017;0.181818182;0.062200957
PH012926018;0.107438017;0.096742829
PH012926019;0.130208333;0.069791667
PH012926020;0.102534562;0.073732719
PH012926021;0.106487148;0.082007344
PH012926022;0.141041931;0.047013977
PH012926023;0.095115681;0.080976864
PH012926024;0.114;0.076
PH012926027;0.143459916;0.066104079
PH012926028;0.098445596;0.07253886
PH012926029;0.124789207;0.093591906
PH012926030;0.08974359;0.081360947
PH012926031;0.112937813;0.072909221
PH012926032;0.088122605;0.038314176
PH012926033;0.118811881;0.071972582
PH012926034;0.112219451;0.091438071
PH012926035;0.104347826;0.089855072
PH012927001;0.110091743;0.105504587
PH012927002;0.131655939;0.050906963
PH012927003;0.092783505;0.065292096
PH012927004;0.130742049;0.061837456
PH012927005;0.090076336;0.100763359
PH012927006;0.089416058;0.078467153
PH012927007;0.125760649;0.068965517
PH012927008;0.118236473;0.101202405
PH012927009;0.111597374;0.088986142
PH012927010;0.129715762;0.068217054
PH012927011;0.152521525;0.087330873
PH012927012;0.06;0.08
PH012927013;0.086956522;0.117056856
PH012927014;0.104557641;0.107238606
PH012927015;0.124166667;0.056666667
PH012927016;0.115646259;0.091836735
PH012927017;0.11370882;0.091392136
PH012927018;0.093137255;0.080882353
PH012927019;0.082089552;0.114427861
PH012927020;0.114919355;0.074596774
PH012927021;0.123025769;0.068994181
PH012927022;0.112038141;0.084624553
PH012927023;0.116805721;0.078665077
PH012927024;0.109677419;0.112903226
PH012928001;0.104089219;0.118959108
PH012928002;0.109422492;0.077507599
PH012928003;0.090721649;0.082474227
PH012928004;0.122774133;0.074039363
PH012928005;0.113043478;0.08173913
PH012928006;0.101036269;0.089810017
PH012928007;0.092570037;0.074299635
PH012928008;0.11627907;0.069767442
PH012928009;0.117824773;0.099697885
PH012928010;0.08765653;0.13059034
PH012928011;0.114503817;0.080697928
PH012928012;0.115470022;0.053293856
PH012928013;0.096354167;0.075520833
PH012928014;0.101596517;0.068214804
PH012928015;0.112056738;0.065248227
PH012928016;0.111880046;0.066897347
PH012928017;0.109906001;0.070137383
PH012928018;0.104364326;0.085388994
PH012928019;0.093862816;0.097472924
PH012928020;0.089147287;0.066860465
PH012928021;0.110726644;0.114186851
PH012928022;0.127118644;0.103813559
PH012928023;0.08988764;0.050561798
PH012928024;0.107719928;0.08438061
PH012928025;0.106020942;0.061518325
PH012928026;0.111594203;0.068115942
PH012928027;0.100446429;0.090401786
PH012928030;0.118343195;0.089940828
PH012928031;0.105653383;0.06858202
PH012928032;0.111013216;0.088986784
PH012928033;0.105922551;0.085421412
PH012928034;0.110743802;0.085950413
PH012928035;0.066059226;0.077448747
PH012928036;0.095477387;0.075376884
PH012928038;0.123996432;0.064228368
PH012928039;0.1;0.06097561
PH012929001;0.082677165;0.125984252
PH012929002;0.116207951;0.04587156
PH012929003;0.143884892;0.089928058
PH012929004;0.12238806;0.068656716
PH012929005;0.126819127;0.083160083
PH012929006;0.098169717;0.093178037
PH012929007;0.134490239;0.052060738
PH012930001;0.07165109;0.115264798
PH012930002;0.078582435;0.110939908
PH012930003;0.137339056;0.103004292
PH012930004;0.100817439;0.10626703
PH012930005;0.10955711;0.097902098
PH012930006;0.105590062;0.113871636
PH012930007;0.10031348;0.131661442
PH012930008;0.132553606;0.095516569
PH012930009;0.087912088;0.118131868
PH012930010;0.112852665;0.056426332
PH012930011;0.094117647;0.117647059
PH012930012;0.096296296;0.122222222
PH012930013;0.105421687;0.165662651
PH012930014;0.122605364;0.084291188
PH012930015;0.117105263;0.082894737
PH012930016;0.115308151;0.111332008
PH012930017;0.122605364;0.08045977
PH012930018;0.105448155;0.084358524
PH012930019;0.115694165;0.073440644
PH012930020;0.100985222;0.119458128
PH012930021;0.098591549;0.046948357
PH012930022;0.141274238;0.074792244
PH012930023;0.108552632;0.110197368
PH012930024;0.129330254;0.096997691
PH012930025;0.115234375;0.1015625
PH012930026;0.111398964;0.139896373
PH012930027;0.067024129;0.128686327
PH012930028;0.075301205;0.100903614
PH012930029;0.108815427;0.055785124
PH012930030;0.120422098;0.069522036
PH012930031;0.102615694;0.076458753
PH012930032;0.076142132;0.096446701
PH012930033;0.107954545;0.079545455
PH012930034;0.06043956;0.131868132
PH012930035;0.092243187;0.104821803
PH012930036;0.108577633;0.062975027
PH012930037;0.117647059;0.072829132
PH012930038;0.095571096;0.117715618
PH012930039;0.10106383;0.074468085
PH012930040;0.116847826;0.107336957
PH012930041;0.11927982;0.055513878
PH012930042;0.08815427;0.107438017
PH012930043;0.107692308;0.069230769
PH012930044;0.127725857;0.090342679
PH012931001;0.139976275;0.051008304
PH012931002;0.122171946;0.079939668
PH012931004;0.135238095;0.053333333
PH012931005;0.159090909;0.047202797
PH012931007;0.155080214;0.085561497
PH012931008;0.083333333;0.085820896
PH012932001;0.083697689;0.070580887
PH012932002;0.098385857;0.073789393
PH012932003;0.110991379;0.058189655
PH012932004;0.134285714;0.057142857
PH012932005;0.097876748;0.069911963
PH012932007;0.123917749;0.070887446
PH012932008;0.097968937;0.063321386
PH012932009;0.093294461;0.071428571
PH012933001;0.09221902;0.099423631
PH012933002;0.116603976;0.083288555
PH012933003;0.139751553;0.069358178
PH012933004;0.065656566;0.097643098
PH012933005;0.123630673;0.064162754
PH012933006;0.095032397;0.087473002
PH012933007;0.108136483;0.089238845
PH012933008;0.106304079;0.077873918
PH012933009;0.099206349;0.095238095
PH012933010;0.125;0.086993243
PH012933011;0.102564103;0.076923077
PH012933012;0.099078341;0.076036866
PH012933013;0.105263158;0.108108108
PH012933014;0.10421286;0.096452328
PH012933015;0.11;0.074
PH012933016;0.096085409;0.056939502
PH012933017;0.113311331;0.064906491
PH012933018;0.092751364;0.095089634
