gridid,glat,glon
PH072231000,11.185,123.921
PH072231000,11.141,123.979
PH072231000,11.122,124.014
PH072231000,11.081,123.967
PH072232000,10.230,123.781
PH072232000,10.277,123.781
PH072232000,10.238,123.818
PH072233000,9.913,123.380
PH072233000,9.965,123.391
PH072233000,9.977,123.394
PH072233000,9.938,123.428
PH072233000,9.981,123.390
PH072233000,9.983,123.389
PH072233000,9.982,123.389
PH072233000,9.982,123.389
PH072233000,9.982,123.390
PH072233000,9.987,123.386
PH072234000,10.243,123.723
PH072235000,9.432,123.389
PH072235000,9.540,123.401
PH072236000,10.8000,124.535
PH072236000,10.740,124.526
PH072236000,10.740,124.526
PH072236000,10.807,124.547
PH072236000,10.801,124.536
PH072236000,10.770,124.530
PH072236000,10.808,124.551
PH072236000,10.808,124.551
PH072236000,10.809,124.553
PH072236000,10.809,124.553
PH072237000,10.266,123.619
PH072238000,10.649,124.383
PH072238000,10.672,124.431
PH072239000,9.994,123.452
PH072240000,9.508,123.326
PH072241000,10.185,123.676
PH072241000,10.126,123.685
PH072241000,10.126,123.685
PH072242000,10.722,124.319
PH072242000,10.647,124.333
PH072242000,10.649,124.383
PH072243000,10.980,123.934
PH072244000,11.151,123.758
PH072244000,11.324,123.893
PH072244000,11.203,123.820
PH072244000,11.217,123.793
PH072244000,11.163,123.784
PH072245000,9.443,123.329
PH072246000,10.025,123.579
PH072247000,10.761,123.964
PH072248000,10.931,124.001
PH072249000,10.839,123.905
PH072250000,10.284,123.821
PH072251000,10.391,123.638
PH072251000,10.359,123.696
PH072252000,10.692,123.858
PH072253000,10.662,124.482
PH076101000,9.236,123.663
PH076101000,9.261,123.636
PH076102000,9.240,123.606
PH076103000,9.101,123.559
PH076103000,9.140,123.608
PH076104000,9.178,123.656
PH076105000,9.153,123.520
PH076106000,9.193,123.452
PH076106000,9.194,123.452
PH076106000,9.193,123.453
PH076106000,9.194,123.453
PH076106000,9.193,123.537
PH076106000,9.218,123.512
PH076106000,9.218,123.512
PH082601000,12.247,125.318
PH082601000,12.295,125.357
PH082601000,12.295,125.357
PH082602000,11.197,125.364
PH082603000,11.404,125.396
PH082604000,11.597,125.501
PH082604000,11.640,125.484
PH082604000,11.645,125.469
PH082604000,11.588,125.335
PH082605000,11.968,125.321
PH082606000,12.052,125.564
PH082606000,12.065,125.570
PH082606000,12.031,125.483
PH082606000,12.011,125.557
PH082606000,12.018,125.558
PH082606000,12.025,125.558
PH082606000,12.065,125.331
PH082606000,12.031,125.486
PH082607000,11.274,125.476
PH082608000,11.117,125.470
PH082608000,11.163,125.451
PH082608000,11.104,125.483
PH082608000,11.113,125.477
PH082608000,11.114,125.469
PH082609000,10.763,125.957
PH082609000,10.772,125.937
PH082609000,10.775,125.952
PH082609000,10.781,125.647
PH082609000,10.925,125.836
PH082609000,10.931,125.838
PH082609000,10.747,125.729
PH082609000,10.777,125.953
PH082609000,10.992,125.637
PH082609000,11.004,125.621
PH082609000,11.005,125.622
PH082609000,10.936,125.831
PH082609000,10.939,125.833
PH082609000,11.007,125.771
PH082609000,11.008,125.770
PH082609000,11.008,125.644
PH082609000,11.046,125.629
PH082609000,11.040,125.761
PH082609000,11.054,125.702
PH082609000,11.056,125.707
PH082609000,11.033,125.719
PH082609000,11.039,125.761
PH082609000,11.046,125.693
PH082609000,11.056,125.701
PH082609000,11.057,125.696
PH082609000,11.060,125.702
PH082609000,11.060,125.696
PH082609000,10.988,125.799
PH082609000,11.020,125.760
PH082609000,11.015,125.747
PH082609000,11.020,125.760
PH082609000,11.026,125.693
PH082609000,11.029,125.718
PH082609000,11.029,125.761
PH082609000,11.030,125.761
PH082609000,11.032,125.762
PH082609000,11.049,125.735
PH082610000,11.323,125.589
PH082611000,12.277,125.213
PH082612000,11.197,125.286
PH082613000,11.450,125.527
PH082613000,11.352,125.449
PH082613000,11.435,125.554
PH082613000,11.450,125.527
PH082613000,11.450,125.527
PH082614000,12.124,125.196
PH082615000,11.464,125.363
PH082616000,11.062,125.696
PH082616000,11.071,125.685
PH082616000,11.090,125.704
PH082616000,11.096,125.689
PH082617000,12.109,125.560
PH082617000,12.164,125.385
PH082617000,12.093,125.563
PH082618000,11.143,125.551
PH082618000,11.144,125.552
PH082618000,11.145,125.551
PH082618000,11.126,125.528
PH082618000,11.128,125.526
PH082618000,11.130,125.527
PH082618000,11.131,125.528
PH082618000,11.135,125.521
PH082618000,11.135,125.534
PH082618000,11.137,125.537
PH082618000,11.142,125.546
PH082618000,11.143,125.548
PH082618000,11.143,125.547
PH082618000,11.142,125.542
PH082618000,11.143,125.541
PH082618000,11.178,125.507
PH082619000,11.104,125.581
PH082619000,11.151,125.566
PH082619000,11.182,125.568
PH082619000,11.103,125.673
PH082619000,11.1000,125.577
PH082619000,11.107,125.657
PH082619000,11.161,125.628
PH082620000,11.732,125.376
PH082620000,11.748,125.464
PH082621000,12.218,125.453
PH082622000,11.856,125.466
PH082622000,11.878,125.468
PH082622000,11.795,125.376
PH082622000,11.866,125.456
PH082623000,11.872,125.343
PH083701000,10.644,125.050
PH083702000,11.220,124.863
PH083703000,10.924,124.714
PH083705000,11.364,124.981
PH083705000,11.361,124.980
PH083705000,11.365,124.979
PH083705000,11.385,124.897
PH083705000,11.401,124.896
PH083705000,11.408,124.956
PH083705000,11.425,124.967
PH083705000,11.429,124.963
PH083705000,11.432,124.909
PH083705000,11.436,124.890
PH083705000,11.437,124.852
PH083705000,11.433,124.871
PH083705000,11.406,124.965
PH083705000,11.420,124.971
PH083706000,11.306,124.770
PH083707000,10.265,124.617
PH083707000,10.335,124.850
PH083708000,10.675,124.835
PH083710000,10.935,124.833
PH083713000,11.420,124.451
PH083713000,11.525,124.360
PH083713000,11.525,124.360
PH083713000,11.478,124.372
PH083714000,11.436,124.522
PH083714000,11.288,124.587
PH083715000,11.254,124.699
PH083717000,11.069,124.876
PH083718000,10.965,125.004
PH083719000,10.415,124.820
PH083720000,10.489,124.673
PH083720000,10.519,124.672
PH083720000,10.456,124.764
PH083721000,10.520,124.669
PH083721000,10.537,124.639
PH083721000,10.545,124.661
PH083721000,10.515,124.816
PH083721000,10.521,124.671
PH083722000,10.914,124.416
PH083722000,10.928,124.408
PH083722000,10.922,124.460
PH083723000,11.160,124.768
PH083724000,10.748,124.918
PH083725000,10.971,124.958
PH083726000,11.182,124.602
PH083728000,10.885,124.917
PH083729000,11.457,124.483
PH083729000,11.341,124.499
PH083729000,11.456,124.483
PH083729000,11.458,124.481
PH083730000,10.825,124.936
PH083731000,10.582,124.964
PH083733000,11.136,124.466
PH083733000,11.091,124.438
PH083734000,10.260,124.827
PH083735000,10.882,124.986
PH083736000,10.957,124.508
PH083738000,11.054,124.654
PH083739000,11.152,125.015
PH083739000,11.159,124.972
PH083740000,11.029,124.429
PH083741000,11.124,124.888
PH083742000,11.433,124.352
PH083743000,11.321,124.844
PH083744000,11.183,124.927
PH083745000,11.256,124.389
PH083745000,11.320,124.415
PH083746000,11.038,124.954
PH083747000,11.216,125.047
PH083747000,11.270,124.967
PH083747000,11.271,124.967
PH083747000,11.302,124.971
PH083747000,11.271,124.955
PH083747000,11.302,124.971
PH083747000,11.302,124.971
PH083747000,11.337,124.974
PH083747000,11.339,124.976
PH083747000,11.303,124.971
PH083748000,11.084,124.991
PH083749000,11.035,125.024
PH083750000,11.254,124.759
PH083751000,11.214,124.439
PH084801000,12.512,124.301
PH084802000,12.623,124.429
PH084802000,12.625,124.439
PH084802000,12.617,124.438
PH084802000,12.624,124.439
PH084802000,12.625,124.441
PH084802000,12.625,124.439
PH084802000,12.625,124.432
PH084802000,12.637,124.437
PH084802000,12.628,124.420
PH084802000,12.628,124.440
PH084802000,12.649,124.425
PH084802000,12.658,124.429
PH084802000,12.664,124.417
PH084802000,12.681,124.383
PH084802000,12.685,124.382
PH084802000,12.693,124.373
PH084802000,12.652,124.362
PH084802000,12.640,124.375
PH084802000,12.664,124.413
PH084802000,12.634,124.391
PH084802000,12.631,124.427
PH084802000,12.635,124.424
PH084802000,12.642,124.422
PH084802000,12.638,124.394
PH084802000,12.639,124.392
PH084802000,12.667,124.377
PH084803000,12.439,124.530
PH084804000,12.428,124.163
PH084805000,12.424,124.625
PH084806000,12.554,125.062
PH084806000,12.389,125.094
PH084806000,12.466,125.045
PH084807000,12.388,125.261
PH084808000,12.549,125.047
PH084808000,12.568,125.019
PH084808000,12.498,125.019
PH084808000,12.545,125.032
PH084808000,12.550,125.051
PH084808000,12.587,125.025
PH084808000,12.652,125.001
PH084808000,12.617,125.036
PH084808000,12.618,125.036
PH084808000,12.626,125.085
PH084808000,12.629,125.054
PH084808000,12.644,125.058
PH084809000,12.312,125.286
PH084810000,12.301,125.023
PH084811000,12.566,124.321
PH084811000,12.521,124.357
PH084811000,12.576,124.369
PH084811000,12.584,124.383
PH084811000,12.584,124.381
PH084811000,12.604,124.375
PH084812000,12.440,125.209
PH084813000,12.547,124.686
PH084813000,12.412,124.772
PH084813000,12.533,124.701
PH084814000,12.463,125.023
PH084814000,12.594,125.143
PH084814000,12.571,125.074
PH084814000,12.578,125.128
PH084814000,12.515,125.147
PH084815000,12.459,124.937
PH084816000,12.498,124.430
PH084816000,12.534,124.455
PH084816000,12.538,124.428
PH084816000,12.546,124.456
PH084816000,12.555,124.435
PH084817000,12.410,124.263
PH084818000,12.350,124.395
PH084819000,12.523,124.507
PH084819000,12.531,124.506
PH084819000,12.533,124.481
PH084819000,12.557,124.468
PH084819000,12.483,124.484
PH084819000,12.546,124.492
PH084819000,12.540,124.475
PH084819000,12.542,124.483
PH084819000,12.563,124.499
PH084820000,12.463,124.871
PH084821000,12.276,124.102
PH084821000,12.380,124.041
PH084821000,12.394,124.015
PH084821000,12.367,124.013
PH084821000,12.348,124.052
PH084821000,12.352,124.035
PH084821000,12.373,124.069
PH084822000,12.281,124.860
PH084823000,12.431,124.400
PH084824000,12.314,124.644
PH086001000,11.889,124.278
PH086001000,11.927,124.307
PH086001000,11.945,124.369
PH086001000,11.942,124.355
PH086001000,11.949,124.346
PH086002000,11.391,125.155
PH086002000,11.262,125.078
PH086003000,12.282,124.357
PH086003000,12.191,124.586
PH086003000,12.102,124.487
PH086004000,11.605,125.081
PH086005000,11.686,124.898
PH086005000,11.707,124.878
PH086005000,11.693,124.903
PH086005000,11.693,124.905
PH086005000,11.839,124.678
PH086005000,11.843,124.718
PH086005000,11.818,124.818
PH086005000,11.798,124.715
PH086005000,11.802,124.703
PH086005000,11.814,124.740
PH086005000,11.812,124.695
PH086005000,11.813,124.686
PH086005000,11.815,124.691
PH086005000,11.815,124.691
PH086005000,11.817,124.691
PH086005000,11.825,124.727
PH086005000,11.829,124.698
PH086005000,11.742,124.876
PH086005000,11.749,124.871
PH086005000,11.840,124.895
PH086005000,11.746,124.897
PH086005000,11.784,124.735
PH086005000,11.793,124.720
PH086005000,11.794,124.798
PH086005000,11.797,124.804
PH086005000,11.790,124.723
PH086005000,11.791,124.734
PH086006000,11.524,124.809
PH086006000,11.526,124.797
PH086006000,11.565,124.853
PH086006000,11.608,124.758
PH086006000,11.633,124.795
PH086006000,11.672,124.781
PH086006000,11.717,124.761
PH086006000,11.734,124.716
PH086006000,11.538,124.817
PH086006000,11.549,124.785
PH086006000,11.551,124.789
PH086006000,11.561,124.851
PH086006000,11.622,124.781
PH086007000,11.983,124.671
PH086007000,12.070,124.820
PH086008000,11.720,125.181
PH086009000,11.851,124.973
PH086010000,11.118,125.251
PH086010000,11.119,125.250
PH086010000,11.120,125.250
PH086010000,11.121,125.248
PH086010000,11.206,125.217
PH086011000,12.194,125.012
PH086012000,11.899,125.012
PH086013000,11.545,125.049
PH086014000,12.070,125.057
PH086015000,11.726,125.041
PH086015000,11.727,125.041
PH086015000,11.728,125.041
PH086015000,11.728,125.041
PH086015000,11.728,125.041
PH086015000,11.697,125.028
PH086015000,11.729,125.041
PH086015000,11.729,125.041
PH086015000,11.730,125.041
PH086015000,11.731,125.040
PH086015000,11.732,125.040
PH086015000,11.733,125.040
PH086015000,11.733,125.040
PH086015000,11.735,125.040
PH086015000,11.735,125.040
PH086015000,11.735,125.040
PH086015000,11.736,125.041
PH086016000,12.058,124.712
PH086017000,11.366,124.989
PH086017000,11.388,124.985
PH086017000,11.410,124.985
PH086017000,11.422,124.985
PH086017000,11.484,124.871
PH086017000,11.430,124.963
PH086017000,11.497,124.898
PH086017000,11.3000,124.974
PH086017000,11.302,124.972
PH086017000,11.306,124.971
PH086017000,11.321,124.972
PH086017000,11.340,124.977
PH086017000,11.360,124.990
PH086017000,11.363,124.986
PH086017000,11.366,124.987
PH086017000,11.368,124.985
PH086017000,11.431,125.013
PH086018000,11.928,124.406
PH086018000,11.974,124.420
PH086018000,11.905,124.441
PH086019000,11.464,124.849
PH086019000,11.508,124.848
PH086019000,11.547,124.855
PH086019000,11.551,124.860
PH086019000,11.553,124.853
PH086019000,11.550,124.854
PH086020000,11.905,124.714
PH086020000,11.890,124.780
PH086020000,11.895,124.721
PH086020000,11.905,124.649
PH086020000,11.911,124.628
PH086020000,11.924,124.619
PH086020000,11.909,124.796
PH086021000,11.6000,124.965
PH086021000,11.537,124.945
PH086021000,11.581,124.907
PH086021000,11.581,124.913
PH086021000,11.584,124.916
PH086021000,11.596,124.911
PH086021000,11.595,124.889
PH086022000,11.874,125.127
PH086023000,11.659,124.890
PH086023000,11.620,124.876
PH086023000,11.637,124.834
PH086023000,11.644,124.884
PH086023000,11.646,124.872
PH086023000,11.646,124.872
PH086023000,11.661,124.857
PH086024000,12.062,124.190
PH086024000,12.093,124.198
PH086025000,11.983,124.903
PH086026000,11.953,124.701
PH086026000,11.964,124.754
PH086401000,10.289,125.233
PH086402000,10.382,124.920
PH086403000,10.430,125.223
PH086403000,10.384,125.156
PH086403000,10.462,125.226
PH086403000,10.460,125.187
PH086404000,10.345,125.239
PH086405000,10.329,125.068
PH086406000,10.109,125.179
PH086406000,10.204,125.112
PH086407000,10.183,124.862
PH086408000,10.091,124.951
PH086409000,10.166,124.969
PH086410000,10.028,125.011
PH086410000,10.029,125.010
PH086410000,10.068,125.007
PH086411000,9.975,125.241
PH086412000,10.317,125.117
PH086413000,10.069,125.169
PH086414000,10.272,125.191
PH086415000,9.990,125.259
PH086416000,10.514,125.128
PH086417000,10.449,124.995
PH086418000,10.275,124.953
PH086419000,9.930,125.072
PH087801000,11.629,124.343
PH087801000,11.635,124.404
PH087801000,11.619,124.363
PH087802000,11.456,124.482
PH087802000,11.456,124.480
PH087802000,11.457,124.483
PH087802000,11.456,124.483
PH087802000,11.457,124.480
PH087802000,11.457,124.483
PH087802000,11.458,124.479
PH087802000,11.458,124.482
PH087802000,11.459,124.482
PH087802000,11.459,124.482
PH087802000,11.459,124.482
PH087802000,11.459,124.482
PH087802000,11.505,124.483
PH087802000,11.483,124.445
PH087802000,11.483,124.445
PH087803000,11.475,124.517
PH087803000,11.505,124.561
PH087804000,11.562,124.552
PH087805000,11.636,124.509
PH087806000,11.673,124.329
PH087806000,11.708,124.337
PH087806000,11.676,124.425
PH087806000,11.692,124.361
PH087806000,11.698,124.344
PH087807000,11.759,124.267
PH087807000,11.766,124.264
PH087807000,11.770,124.268
PH087807000,11.772,124.269
PH087807000,11.789,124.323
PH087808000,11.570,124.265
PH087808000,11.570,124.444
PH097201000,8.746,123.223
PH097201000,8.855,123.417
PH097201000,8.632,123.348
PH097201000,8.591,123.444
PH097202000,8.505,123.348
PH097203000,8.399,123.275
PH097204000,8.460,123.527
PH097205000,8.036,122.532
PH097206000,8.083,122.676
PH097207000,8.495,123.043
PH097207000,8.462,123.109
PH097208000,8.382,123.516
PH097209000,8.418,123.450
PH097210000,8.454,123.391
PH097211000,8.423,123.187
PH097212000,8.554,123.537
PH097213000,8.074,122.794
PH097214000,8.289,123.385
PH097215000,8.156,123.128
PH097216000,7.306,122.079
PH097217000,8.621,123.513
PH097217000,8.604,123.487
PH097217000,8.649,123.490
PH097217000,8.655,123.498
PH097218000,8.193,123.025
PH097218000,8.355,122.987
PH097218000,8.356,122.987
PH097219000,7.737,122.087
PH097219000,7.684,122.227
PH097220000,7.531,122.094
PH097220000,7.543,122.196
PH097221000,7.960,122.681
PH097222000,8.395,123.056
PH097223000,7.949,122.364
PH097224000,7.820,122.253
PH097224000,7.956,122.225
PH097225000,7.993,122.833
PH097226000,8.056,122.943
PH097227000,7.952,122.538
PH097302000,7.949,123.582
PH097302000,7.988,123.641
PH097302000,7.990,123.644
PH097302000,7.990,123.645
PH097303000,7.899,123.033
PH097305000,7.528,123.254
PH097305000,7.538,123.365
PH097305000,7.538,123.366
PH097305000,7.555,123.337
PH097305000,7.530,123.318
PH097306000,7.608,123.398
PH097306000,7.627,123.341
PH097306000,7.571,123.367
PH097306000,7.597,123.381
PH097307000,7.774,123.386
PH097307000,7.782,123.426
PH097308000,8.162,123.282
PH097311000,7.775,123.138
PH097312000,7.822,123.489
PH097312000,7.909,123.424
PH097313000,7.678,123.108
PH097313000,7.669,123.123
PH097313000,7.684,123.196
PH097313000,7.638,123.113
PH097313000,7.617,123.178
PH097313000,7.618,123.180
PH097315000,8.154,123.428
PH097317000,7.583,123.184
PH097317000,7.575,123.185
PH097317000,7.611,123.188
PH097317000,7.616,123.180
PH097318000,8.028,123.259
PH097319000,8.166,123.489
PH097322000,7.781,123.493
PH097322000,7.794,123.436
PH097322000,7.784,123.431
PH097322000,7.784,123.431
PH097322000,7.885,123.347
PH097322000,7.814,123.450
PH097322000,7.815,123.450
PH097322000,7.815,123.448
PH097323000,8.019,123.458
PH097324000,7.691,123.267
PH097325000,7.609,123.460
PH097325000,7.679,123.426
PH097325000,7.620,123.466
PH097325000,7.620,123.461
PH097327000,7.420,123.412
PH097328000,8.062,123.554
PH097330000,7.908,123.534
PH097332000,6.875,122.298
PH097332000,6.884,122.042
PH097332000,6.866,122.062
PH097332000,7.311,122.314
PH097332000,7.355,122.409
PH097332000,7.361,122.405
PH097332000,7.319,122.325
PH097332000,7.319,122.328
PH097332000,7.139,122.254
PH097332000,7.149,122.263
PH097332000,7.154,122.273
PH097332000,7.167,122.272
PH097332000,7.171,122.288
PH097332000,7.174,122.285
PH097332000,7.175,122.289
PH097332000,7.179,122.269
PH097332000,7.387,122.429
PH097332000,7.395,122.402
PH097332000,7.395,122.388
PH097332000,7.405,122.372
PH097332000,7.410,122.372
PH097332000,6.968,122.241
PH097332000,7.162,122.142
PH097332000,6.884,122.284
PH097332000,6.910,122.055
PH097332000,6.893,122.167
PH097332000,6.884,122.147
PH097332000,6.889,122.112
PH097332000,6.913,122.159
PH097332000,6.916,122.181
PH097332000,6.951,121.956
PH097332000,6.951,121.956
PH097332000,6.955,122.326
PH097332000,6.981,122.352
PH097332000,6.983,122.357
PH097332000,7.101,122.252
PH097332000,7.118,122.270
PH097332000,7.120,122.272
PH097332000,7.121,122.271
PH097332000,7.125,122.273
PH097332000,7.135,122.256
PH097332000,7.131,122.262
PH097332000,7.132,122.269
PH097332000,7.137,122.258
PH097332000,7.139,122.257
PH097333000,7.892,123.153
PH097337000,8.215,123.537
PH097338000,7.373,123.329
PH097338000,7.369,123.329
PH097338000,7.447,123.339
PH097338000,7.519,123.304
PH097338000,7.519,123.302
PH097340000,8.035,123.376
PH097341000,7.519,123.221
PH097341000,7.488,123.135
PH097341000,7.519,123.170
PH097343000,7.749,123.310
PH097344000,7.843,123.253
PH098301000,7.458,122.966
PH098301000,7.520,122.922
PH098302000,7.754,123.043
PH098303000,7.786,122.959
PH098304000,7.645,122.938
PH098305000,7.685,122.543
PH098305000,7.743,122.577
PH098305000,7.782,122.570
PH098306000,7.862,122.822
PH098307000,7.349,122.954
PH098307000,7.342,122.932
PH098307000,7.342,122.918
PH098307000,7.433,122.854
PH098307000,7.435,122.847
PH098307000,7.390,122.921
PH098307000,7.432,122.928
PH098307000,7.389,122.854
PH098308000,7.620,123.007
PH098308000,7.612,123.080
PH098308000,7.626,123.057
PH098308000,7.627,123.057
PH098308000,7.591,123.049
PH098308000,7.608,123.077
PH098308000,7.611,123.075
PH098308000,7.649,123.092
PH098308000,7.651,123.089
PH098308000,7.628,123.058
PH098308000,7.630,123.061
PH098308000,7.633,123.060
PH098308000,7.656,123.071
PH098308000,7.663,123.050
PH098308000,7.663,123.049
PH098308000,7.575,123.049
PH098308000,7.583,123.049
PH098308000,7.587,123.039
PH098309000,7.842,122.710
PH098310000,7.314,122.869
PH098310000,7.334,122.808
PH098310000,7.275,122.851
PH098310000,7.278,122.842
PH098310000,7.288,122.857
PH098310000,7.402,122.800
PH098310000,7.338,122.824
PH098310000,7.388,122.788
PH098311000,7.554,122.794
PH098311000,7.584,122.803
PH098311000,7.508,122.785
PH098311000,7.525,122.819
PH098311000,7.536,122.789
PH098311000,7.539,122.788
PH098311000,7.588,122.843
PH098311000,7.677,122.784
PH098311000,7.677,122.784
PH098312000,7.621,122.473
PH098312000,7.696,122.514
PH098312000,7.702,122.431
PH098313000,7.735,122.877
PH098314000,7.316,122.893
PH098314000,7.403,122.822
PH098314000,7.342,122.885
PH098315000,7.845,122.518
PH098316000,7.573,122.435
PH098316000,7.543,122.455
PH098316000,7.543,122.446
PH098316000,7.578,122.469
PH098316000,7.578,122.469
PH098316000,7.587,122.445
PH098316000,7.588,122.447
PH098316000,7.487,122.390
PH098316000,7.488,122.463
PH098316000,7.520,122.437
PH098316000,7.531,122.457
PH098316000,7.535,122.486
PH098316000,7.494,122.419
PH098316000,7.595,122.491
PH098316000,7.621,122.473
PH098316000,7.568,122.370
PH099701000,6.689,121.878
PH099701000,6.644,121.989
PH099701000,6.734,121.982
PH099701000,6.732,121.965
PH099701000,6.736,121.993
PH099701000,6.740,121.986
PH101301000,8.246,124.709
PH101302000,7.459,124.962
PH101303000,7.596,125.012
PH101304000,7.692,124.924
PH101305000,8.393,125.122
PH101306000,7.540,124.876
PH101307000,7.780,124.731
PH101308000,7.521,125.007
PH101309000,7.566,125.152
PH101310000,8.062,124.981
PH101311000,8.333,124.754
PH101312000,8.160,125.183
PH101313000,8.526,124.953
PH101314000,8.374,124.890
PH101315000,7.812,124.963
PH101316000,7.805,124.808
PH101317000,7.713,125.167
PH101318000,7.813,125.352
PH101319000,8.286,124.935
PH101320000,8.056,124.693
PH101321000,7.912,125.080
PH101322000,8.073,125.326
PH101801000,9.169,124.676
PH101802000,9.120,124.773
PH101803000,9.172,124.824
PH101803000,9.168,124.768
PH101804000,9.220,124.710
PH101805000,9.128,124.731
PH103501000,8.151,124.028
PH103502000,8.117,124.221
PH103503000,7.979,123.820
PH103504000,8.332,124.247
PH103504000,8.187,124.166
PH103504000,8.231,124.373
PH103505000,7.970,123.686
PH103505000,7.893,123.732
PH103506000,7.794,123.745
PH103507000,8.147,124.087
PH103508000,8.095,123.839
PH103508000,8.095,123.839
PH103508000,8.089,123.893
PH103509000,7.998,123.748
PH103509000,7.953,123.763
PH103510000,8.168,124.154
PH103511000,8.013,123.927
PH103512000,8.115,123.974
PH103513000,8.122,124.169
PH103514000,8.021,124.058
PH103515000,7.791,123.933
PH103516000,8.050,124.166
PH103517000,8.096,124.120
PH103518000,7.904,123.890
PH103519000,7.835,123.844
PH103520000,8.159,124.316
PH103521000,8.029,123.981
PH103522000,7.981,123.894
PH103523000,8.088,124.289
PH104201000,8.394,123.760
PH104202000,8.627,123.571
PH104202000,8.615,123.619
PH104203000,8.081,123.599
PH104203000,8.015,123.647
PH104203000,8.018,123.648
PH104203000,8.019,123.649
PH104203000,8.019,123.649
PH104204000,8.521,123.640
PH104205000,8.210,123.771
PH104206000,8.410,123.596
PH104207000,8.331,123.765
PH104208000,8.498,123.700
PH104209000,8.455,123.816
PH104209000,8.451,123.733
PH104210000,8.156,123.777
PH104210000,8.183,123.868
PH104211000,8.362,123.792
PH104212000,8.588,123.692
PH104213000,8.513,123.588
PH104214000,8.285,123.849
PH104214000,8.286,123.849
PH104214000,8.295,123.756
PH104215000,8.105,123.687
PH104216000,8.250,123.752
PH104217000,8.266,123.610
PH104301000,8.488,124.436
PH104302000,8.746,124.845
PH104303000,8.936,124.878
PH104304000,8.919,124.798
PH104305000,8.373,124.602
PH104305000,8.513,124.753
PH104306000,8.669,124.991
PH104307000,8.514,124.499
PH104307000,8.540,124.569
PH104307000,8.541,124.570
PH104308000,8.776,125.103
PH104309000,8.6000,124.409
PH104309000,8.560,124.400
PH104310000,8.483,124.343
PH104311000,8.655,124.775
PH104312000,8.954,124.827
PH104313000,8.808,124.828
PH104314000,8.592,124.442
PH104315000,8.530,124.371
PH104316000,8.341,124.299
PH104317000,8.971,125.206
PH104318000,8.365,124.358
PH104319000,8.887,124.972
PH104319000,8.934,124.988
PH104320000,8.419,124.342
PH104321000,8.427,124.500
PH104322000,8.861,124.833
PH104323000,8.927,124.816
PH104324000,8.535,124.790
PH104325000,8.953,124.968
PH104325000,8.960,124.909
PH104326000,8.576,124.794
PH112301000,7.633,125.791
PH112303000,7.336,125.558
PH112303000,7.373,125.681
PH112305000,7.837,125.574
PH112314000,7.602,125.853
PH112315000,7.304,125.717
PH112315000,7.304,125.717
PH112315000,7.330,125.606
PH112317000,6.932,125.698
PH112317000,7.121,125.672
PH112317000,7.158,125.682
PH112317000,7.198,125.711
PH112317000,7.063,125.740
PH112317000,7.169,125.781
PH112317000,7.192,125.773
PH112317000,7.198,125.711
PH112317000,7.168,125.746
PH112318000,7.511,125.632
PH112319000,7.431,125.796
PH112322000,7.687,125.499
PH112323000,7.440,125.681
PH112324000,7.749,125.706
PH112401000,6.856,125.222
PH112402000,7.115,125.659
PH112402000,7.115,125.659
PH112402000,7.264,125.419
PH112403000,6.839,125.317
PH112404000,6.693,125.305
PH112406000,6.531,125.201
PH112407000,6.756,125.119
PH112408000,6.537,125.371
PH112410000,6.661,125.168
PH112411000,6.644,125.342
PH112412000,6.905,125.399
PH112414000,6.579,125.305
PH112501000,7.568,126.435
PH112502000,7.050,126.022
PH112503000,7.879,126.386
PH112503000,7.880,126.384
PH112503000,7.917,126.270
PH112504000,7.360,126.430
PH112505000,7.758,126.345
PH112506000,6.539,126.137
PH112507000,7.074,126.150
PH112508000,7.209,126.432
PH112509000,6.770,126.291
PH112509000,6.774,126.283
PH112509000,6.788,126.267
PH112509000,6.832,126.274
PH112509000,6.831,126.223
PH112510000,6.792,126.126
PH112511000,7.081,126.378
PH118201000,7.689,126.155
PH118202000,7.863,125.800
PH118203000,7.278,125.832
PH118203000,7.3000,125.940
PH118203000,7.290,125.841
PH118204000,7.340,125.853
PH118204000,7.404,125.943
PH118205000,7.338,126.165
PH118206000,7.505,125.936
PH118207000,7.865,126.071
PH118208000,7.742,125.969
PH118209000,7.549,126.002
PH118210000,7.523,126.180
PH118211000,7.202,126.040
PH118601000,6.142,125.637
PH118602000,5.846,125.525
PH118603000,6.319,125.543
PH118604000,6.493,125.465
PH118605000,5.4000,125.388
PH118605000,5.445,125.477
PH118605000,5.513,125.489
PH124701000,7.475,124.581
PH124702000,7.313,124.767
PH124703000,7.173,124.854
PH124704000,7.038,125.066
PH124705000,7.288,124.544
PH124706000,7.132,125.177
PH124707000,6.932,125.112
PH124708000,7.201,124.950
PH124709000,7.152,124.524
PH124710000,6.941,124.902
PH124711000,7.308,124.431
PH124712000,7.054,124.646
PH124713000,7.146,125.044
PH124713000,7.376,124.981
PH124714000,6.817,124.957
PH124715000,7.264,125.068
PH124716000,7.483,124.717
PH124717000,7.058,124.582
PH124717000,7.172,124.622
PH124718000,7.353,125.177
PH126302000,6.407,124.793
PH126303000,6.077,125.156
PH126303000,6.131,125.131
PH126306000,6.479,124.885
PH126311000,6.531,124.679
PH126312000,6.260,125.082
PH126313000,6.337,124.719
PH126314000,6.470,125.019
PH126315000,6.669,124.724
PH126315000,6.572,124.762
PH126316000,6.138,124.872
